subset,model,feature,class,metric,layer,mean,ci_low,ci_high,n_tokens,word_rep_mode,source_csv
raw,gpt2,head_dist,-6,iso,0,0.006847748067229986,0.0067564016208052635,0.006936538498848677,19585,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,-6,iso,1,0.0057888878509402275,0.005713873077183962,0.005866039544343948,19585,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,-6,iso,2,0.005946995224803686,0.005866388324648142,0.006027385592460632,19585,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,-6,iso,3,0.0065233344212174416,0.0064356629736721516,0.006615893449634314,19585,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,-6,iso,4,0.006930152885615826,0.0068335989490151405,0.00703031662851572,19585,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,-6,iso,5,0.006940886378288269,0.006851729936897755,0.007041428238153458,19585,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,-6,iso,6,0.007424608338624239,0.007327869068831205,0.007528648711740971,19585,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,-6,iso,7,0.0071693407371640205,0.00708291120827198,0.007270039524883032,19585,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,-6,iso,8,0.007691896054893732,0.007595208939164877,0.007799248211085796,19585,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,-6,iso,9,0.007875770330429077,0.007784666493535042,0.00798217672854662,19585,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,-6,iso,10,0.008198781870305538,0.00811297819018364,0.008301835507154465,19585,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,-6,iso,11,0.008895602077245712,0.008806626312434673,0.00899750366806984,19585,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,-6,iso,12,0.001680133631452918,0.0016637591179460287,0.0016973097808659077,19585,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,-5,iso,0,0.010340985842049122,0.01007826253771782,0.010610243305563927,4545,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,-5,iso,1,0.013712422922253609,0.012989036738872528,0.01447217632085085,4545,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,-5,iso,2,0.01495166216045618,0.014075186103582382,0.015948742628097534,4545,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,-5,iso,3,0.016269223764538765,0.015271728858351707,0.017387844622135162,4545,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,-5,iso,4,0.017193762585520744,0.01613057218492031,0.018364373594522476,4545,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,-5,iso,5,0.017071198672056198,0.015994517132639885,0.018216228112578392,4545,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,-5,iso,6,0.018298190087080002,0.017167117446660995,0.0195001307874918,4545,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,-5,iso,7,0.01721903868019581,0.016159769147634506,0.01832129806280136,4545,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,-5,iso,8,0.01923842914402485,0.01801300421357155,0.020550856366753578,4545,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,-5,iso,9,0.020043937489390373,0.018735423684120178,0.021396342664957047,4545,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,-5,iso,10,0.019732549786567688,0.01852182112634182,0.02086220122873783,4545,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,-5,iso,11,0.017970282584428787,0.017341766506433487,0.018477490171790123,4545,last,en_ewt-ud-train_sentences.csv
