subset,model,feature,class,metric,layer,mean,ci_low,ci_high,n_tokens,word_rep_mode,source_csv
raw,gpt2,head_dist,-1,pca99,5,656.0999755859375,656.0,657.0,13038,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,-1,pca99,6,666.2999877929688,666.0,667.0,13038,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,-1,pca99,7,674.6199951171875,674.0,675.0,13038,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,-1,pca99,8,682.8200073242188,682.0,683.0,13038,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,-1,pca99,9,687.0,687.0,687.0,13038,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,-1,pca99,10,688.9199829101562,688.0,689.0,13038,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,-1,pca99,11,685.1400146484375,685.0,686.0,13038,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,-1,pca99,12,174.72000122070312,163.22500610351562,188.10000610351562,13038,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,1,pca99,0,630.9400024414062,629.2249755859375,632.0,53836,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,1,pca99,1,568.0999755859375,567.0,569.0,53836,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,1,pca99,2,588.9000244140625,588.0,590.0,53836,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,1,pca99,3,639.6799926757812,639.0,640.0,53836,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,1,pca99,4,668.3200073242188,668.0,669.0,53836,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,1,pca99,5,678.0,678.0,678.0,53836,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,1,pca99,6,686.7999877929688,686.0,687.0,53836,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,1,pca99,7,693.97998046875,694.0,694.0,53836,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,1,pca99,8,700.6799926757812,700.0,701.0,53836,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,1,pca99,9,703.8400268554688,703.0,704.0,53836,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,1,pca99,10,706.0,706.0,706.0,53836,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,1,pca99,11,706.7999877929688,706.0,707.0,53836,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,1,pca99,12,291.5400085449219,288.2250061035156,295.7749938964844,53836,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,2,pca99,0,560.8800048828125,557.2249755859375,564.7750244140625,26199,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,2,pca99,1,536.8599853515625,535.2249755859375,538.7750244140625,26199,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,2,pca99,2,561.3599853515625,560.0,563.0,26199,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,2,pca99,3,624.4400024414062,624.0,625.0,26199,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,2,pca99,4,661.1400146484375,661.0,662.0,26199,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,2,pca99,5,673.8599853515625,673.0,674.0,26199,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,2,pca99,6,683.0,683.0,683.0,26199,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,2,pca99,7,690.4400024414062,690.0,691.0,26199,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,2,pca99,8,696.3599853515625,696.0,697.0,26199,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,2,pca99,9,697.280029296875,697.0,698.0,26199,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,2,pca99,10,698.5599975585938,698.0,699.0,26199,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,2,pca99,11,697.0,697.0,697.0,26199,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,2,pca99,12,242.77999877929688,238.0,247.0,26199,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,3,pca99,0,522.1199951171875,518.0,526.0,12161,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,3,pca99,1,517.9000244140625,516.0,520.0,12161,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,3,pca99,2,543.3800048828125,542.0,545.0,12161,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,3,pca99,3,610.9600219726562,610.0,612.0,12161,last,en_ewt-ud-train_sentences.csv
raw,gpt2,head_dist,3,pca99,4,650.8400268554688,650.0,652.0,12161,last,en_ewt-ud-train_sentences.csv
