subset,model,feature,class,metric,layer,mean,ci_low,ci_high,n_tokens,word_rep_mode,source_csv
raw,gpt2,length,1,gride,0,0.2194836437702179,0.18846821784973145,0.25451815128326416,27854,last,en_ewt-ud-train_sentences.csv
raw,gpt2,length,1,gride,1,6.475199222564697,6.052966117858887,6.793096542358398,27854,last,en_ewt-ud-train_sentences.csv
raw,gpt2,length,1,gride,2,7.5256476402282715,6.966722011566162,7.916923999786377,27854,last,en_ewt-ud-train_sentences.csv
raw,gpt2,length,1,gride,3,8.926393508911133,8.275647163391113,9.424797058105469,27854,last,en_ewt-ud-train_sentences.csv
raw,gpt2,length,1,gride,4,10.099933624267578,9.418425559997559,10.602231979370117,27854,last,en_ewt-ud-train_sentences.csv
raw,gpt2,length,1,gride,5,11.38725757598877,10.770115852355957,11.866697311401367,27854,last,en_ewt-ud-train_sentences.csv
raw,gpt2,length,1,gride,6,11.551994323730469,10.99304485321045,12.076961517333984,27854,last,en_ewt-ud-train_sentences.csv
raw,gpt2,length,1,gride,7,11.872064590454102,11.346338272094727,12.356576919555664,27854,last,en_ewt-ud-train_sentences.csv
raw,gpt2,length,1,gride,8,11.69009780883789,11.130609512329102,12.14653205871582,27854,last,en_ewt-ud-train_sentences.csv
raw,gpt2,length,1,gride,9,11.784504890441895,11.188847541809082,12.261981010437012,27854,last,en_ewt-ud-train_sentences.csv
raw,gpt2,length,1,gride,10,12.411993980407715,11.792601585388184,12.826330184936523,27854,last,en_ewt-ud-train_sentences.csv
raw,gpt2,length,1,gride,11,13.379386901855469,12.696454048156738,13.842215538024902,27854,last,en_ewt-ud-train_sentences.csv
raw,gpt2,length,1,gride,12,6.281661033630371,6.100055694580078,6.389655590057373,27854,last,en_ewt-ud-train_sentences.csv
raw,gpt2,length,2,gride,0,0.46827730536460876,0.39218655228614807,0.5323923230171204,27939,last,en_ewt-ud-train_sentences.csv
raw,gpt2,length,2,gride,1,4.3714599609375,4.125446319580078,4.554329872131348,27939,last,en_ewt-ud-train_sentences.csv
