model,metric,class_group,layer,mean,ci_low,ci_high,n_tokens,head_dist_members,aggregation,source_csv,display_metric,file_metric,model_key
bert-base-uncased,gride,Positive head dist,6,13.981209005040487,13.429909483004048,14.408795427528052,114841,"1,2,3,4,5,6",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,Nonlinear ID,NLID,bert
bert-base-uncased,gride,Positive head dist,7,16.070055276163515,15.56194776376804,16.571700862982812,114841,"1,2,3,4,5,6",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,Nonlinear ID,NLID,bert
bert-base-uncased,gride,Positive head dist,8,16.979350483077763,16.529350357468555,17.464106981587037,114841,"1,2,3,4,5,6",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,Nonlinear ID,NLID,bert
bert-base-uncased,gride,Positive head dist,9,18.980767773173916,18.54158629335215,19.440722844897163,114841,"1,2,3,4,5,6",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,Nonlinear ID,NLID,bert
bert-base-uncased,gride,Positive head dist,10,18.95396163739067,17.398747485068128,20.11841383109977,114841,"1,2,3,4,5,6",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,Nonlinear ID,NLID,bert
bert-base-uncased,gride,Positive head dist,11,20.948330407767912,20.123082539268783,21.65530985114897,114841,"1,2,3,4,5,6",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,Nonlinear ID,NLID,bert
bert-base-uncased,gride,Positive head dist,12,20.995043719840744,20.39119301144894,21.431762440021657,114841,"1,2,3,4,5,6",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv,Nonlinear ID,NLID,bert
gpt2,iso,Negative head dist,0,0.008253230436746396,0.008129717034823488,0.008385254430894124,70029,"-6,-5,-4,-3,-2,-1",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_iso_gpt2.csv,Isotropy,isoscore,gpt
gpt2,iso,Negative head dist,1,0.014049742104050624,0.01372299874665818,0.014392309281400726,70029,"-6,-5,-4,-3,-2,-1",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_iso_gpt2.csv,Isotropy,isoscore,gpt
gpt2,iso,Negative head dist,2,0.016911625547976875,0.016473375636802026,0.017371929006552562,70029,"-6,-5,-4,-3,-2,-1",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_iso_gpt2.csv,Isotropy,isoscore,gpt
gpt2,iso,Negative head dist,3,0.01780952584066208,0.017355316445172294,0.018236600928385208,70029,"-6,-5,-4,-3,-2,-1",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_iso_gpt2.csv,Isotropy,isoscore,gpt
gpt2,iso,Negative head dist,4,0.019269605440719317,0.018805637541491706,0.019740793842600815,70029,"-6,-5,-4,-3,-2,-1",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_iso_gpt2.csv,Isotropy,isoscore,gpt
gpt2,iso,Negative head dist,5,0.019369746440524832,0.018883580311094498,0.019852554511216723,70029,"-6,-5,-4,-3,-2,-1",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_iso_gpt2.csv,Isotropy,isoscore,gpt
gpt2,iso,Negative head dist,6,0.020307580038234466,0.01982140060260381,0.0208023833555118,70029,"-6,-5,-4,-3,-2,-1",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_iso_gpt2.csv,Isotropy,isoscore,gpt
gpt2,iso,Negative head dist,7,0.019526234105555214,0.019070377885048576,0.019992155402322465,70029,"-6,-5,-4,-3,-2,-1",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_iso_gpt2.csv,Isotropy,isoscore,gpt
gpt2,iso,Negative head dist,8,0.01988313181009429,0.019427185433429046,0.020344226871539913,70029,"-6,-5,-4,-3,-2,-1",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_iso_gpt2.csv,Isotropy,isoscore,gpt
gpt2,iso,Negative head dist,9,0.021913637993866922,0.021276272255474845,0.02245863721022915,70029,"-6,-5,-4,-3,-2,-1",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_iso_gpt2.csv,Isotropy,isoscore,gpt
gpt2,iso,Negative head dist,10,0.022247558118557522,0.021697682319385684,0.02275968140514106,70029,"-6,-5,-4,-3,-2,-1",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_iso_gpt2.csv,Isotropy,isoscore,gpt
gpt2,iso,Negative head dist,11,0.01623664682613174,0.015861675381229182,0.016565256709343716,70029,"-6,-5,-4,-3,-2,-1",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_iso_gpt2.csv,Isotropy,isoscore,gpt
gpt2,iso,Negative head dist,12,0.0017537003160299862,0.0017240491396481854,0.0017831063459550543,70029,"-6,-5,-4,-3,-2,-1",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_iso_gpt2.csv,Isotropy,isoscore,gpt
gpt2,iso,Positive head dist,0,0.006022350755147055,0.005965228185741249,0.00607185067208294,105905,"1,2,3,4,5,6",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_iso_gpt2.csv,Isotropy,isoscore,gpt
gpt2,iso,Positive head dist,1,0.012979751405509728,0.012806171124207299,0.013144027409518996,105905,"1,2,3,4,5,6",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_iso_gpt2.csv,Isotropy,isoscore,gpt
gpt2,iso,Positive head dist,2,0.016682103075258328,0.016446791868168772,0.016908219121553002,105905,"1,2,3,4,5,6",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_iso_gpt2.csv,Isotropy,isoscore,gpt
gpt2,iso,Positive head dist,3,0.020847815540918784,0.02053142049467281,0.02115615285139972,105905,"1,2,3,4,5,6",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_iso_gpt2.csv,Isotropy,isoscore,gpt
gpt2,iso,Positive head dist,4,0.025159616849229204,0.024772110159719585,0.025552406056337906,105905,"1,2,3,4,5,6",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_iso_gpt2.csv,Isotropy,isoscore,gpt
gpt2,iso,Positive head dist,5,0.02706892175240168,0.026603360191709703,0.027525866643775522,105905,"1,2,3,4,5,6",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_iso_gpt2.csv,Isotropy,isoscore,gpt
gpt2,iso,Positive head dist,6,0.02921105963941949,0.028720694131427,0.02966265471959144,105905,"1,2,3,4,5,6",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_iso_gpt2.csv,Isotropy,isoscore,gpt
gpt2,iso,Positive head dist,7,0.03172390187527377,0.031194958811146794,0.03224330927498978,105905,"1,2,3,4,5,6",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_iso_gpt2.csv,Isotropy,isoscore,gpt
gpt2,iso,Positive head dist,8,0.031187077919296875,0.030757620089091265,0.031702322933883885,105905,"1,2,3,4,5,6",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_iso_gpt2.csv,Isotropy,isoscore,gpt
gpt2,iso,Positive head dist,9,0.031645536433792254,0.03114422596850355,0.0321680345624195,105905,"1,2,3,4,5,6",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_iso_gpt2.csv,Isotropy,isoscore,gpt
gpt2,iso,Positive head dist,10,0.030872389874108182,0.030307396098311425,0.031486050298880734,105905,"1,2,3,4,5,6",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_iso_gpt2.csv,Isotropy,isoscore,gpt
gpt2,iso,Positive head dist,11,0.01631498192117547,0.016050133379708693,0.01659702116275366,105905,"1,2,3,4,5,6",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_iso_gpt2.csv,Isotropy,isoscore,gpt
gpt2,iso,Positive head dist,12,0.001876381259109657,0.001862406668787489,0.0018912280384069315,105905,"1,2,3,4,5,6",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_iso_gpt2.csv,Isotropy,isoscore,gpt
gpt2,pca99,Negative head dist,0,646.1860626098247,644.5060459606467,647.8236587699382,70029,"-6,-5,-4,-3,-2,-1",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_pca99_gpt2.csv,Linear ID,LID,gpt
gpt2,pca99,Negative head dist,1,574.8028862233637,573.4296755019711,575.8619498488042,70029,"-6,-5,-4,-3,-2,-1",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_pca99_gpt2.csv,Linear ID,LID,gpt
gpt2,pca99,Negative head dist,2,591.494685943516,590.3245390745346,592.6875456319045,70029,"-6,-5,-4,-3,-2,-1",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_pca99_gpt2.csv,Linear ID,LID,gpt
gpt2,pca99,Negative head dist,3,627.4204395351222,626.5713563529122,628.1828385383199,70029,"-6,-5,-4,-3,-2,-1",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_pca99_gpt2.csv,Linear ID,LID,gpt
gpt2,pca99,Negative head dist,4,649.3398469817805,648.8153479272872,650.0405974667638,70029,"-6,-5,-4,-3,-2,-1",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_pca99_gpt2.csv,Linear ID,LID,gpt
gpt2,pca99,Negative head dist,5,657.3009276545392,656.7170172357166,658.1264904539548,70029,"-6,-5,-4,-3,-2,-1",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_pca99_gpt2.csv,Linear ID,LID,gpt
gpt2,pca99,Negative head dist,6,664.9503837903245,664.459780947893,665.6850304873695,70029,"-6,-5,-4,-3,-2,-1",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_pca99_gpt2.csv,Linear ID,LID,gpt
gpt2,pca99,Negative head dist,7,671.5921255317412,671.0561910065829,672.2814405460595,70029,"-6,-5,-4,-3,-2,-1",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_pca99_gpt2.csv,Linear ID,LID,gpt
gpt2,pca99,Negative head dist,8,679.6037565216425,678.8508189464364,680.2258207314113,70029,"-6,-5,-4,-3,-2,-1",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_pca99_gpt2.csv,Linear ID,LID,gpt
gpt2,pca99,Negative head dist,9,684.4668436312295,684.1052992331748,684.9336151174034,70029,"-6,-5,-4,-3,-2,-1",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_pca99_gpt2.csv,Linear ID,LID,gpt
gpt2,pca99,Negative head dist,10,687.0834931051374,686.5222909657155,687.6374930385983,70029,"-6,-5,-4,-3,-2,-1",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_pca99_gpt2.csv,Linear ID,LID,gpt
gpt2,pca99,Negative head dist,11,685.1991565791884,684.6794829861641,685.890131231347,70029,"-6,-5,-4,-3,-2,-1",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_pca99_gpt2.csv,Linear ID,LID,gpt
gpt2,pca99,Negative head dist,12,173.54038114163285,163.08665143348432,183.0205006989658,70029,"-6,-5,-4,-3,-2,-1",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_pca99_gpt2.csv,Linear ID,LID,gpt
gpt2,pca99,Positive head dist,0,580.9797955092603,577.665869140625,583.882205037529,105905,"1,2,3,4,5,6",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_pca99_gpt2.csv,Linear ID,LID,gpt
gpt2,pca99,Positive head dist,1,543.6842311845623,541.7813997486508,545.4451996093104,105905,"1,2,3,4,5,6",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_pca99_gpt2.csv,Linear ID,LID,gpt
gpt2,pca99,Positive head dist,2,566.2402050976623,564.6559162448044,567.9304216741756,105905,"1,2,3,4,5,6",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_pca99_gpt2.csv,Linear ID,LID,gpt
gpt2,pca99,Positive head dist,3,623.7453174413666,622.716475406944,624.5417814515275,105905,"1,2,3,4,5,6",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_pca99_gpt2.csv,Linear ID,LID,gpt
gpt2,pca99,Positive head dist,4,657.3368096517811,656.7161890373447,658.3173981368454,105905,"1,2,3,4,5,6",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_pca99_gpt2.csv,Linear ID,LID,gpt
gpt2,pca99,Positive head dist,5,669.1059890054767,668.5168900428708,669.3937846183821,105905,"1,2,3,4,5,6",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_pca99_gpt2.csv,Linear ID,LID,gpt
gpt2,pca99,Positive head dist,6,678.3313865393992,677.5771548623139,678.647334875596,105905,"1,2,3,4,5,6",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_pca99_gpt2.csv,Linear ID,LID,gpt
gpt2,pca99,Positive head dist,7,685.9115083108322,685.5072938040449,686.2746612530098,105905,"1,2,3,4,5,6",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_pca99_gpt2.csv,Linear ID,LID,gpt
gpt2,pca99,Positive head dist,8,692.2169105955902,691.5025693273618,692.7557811245928,105905,"1,2,3,4,5,6",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_pca99_gpt2.csv,Linear ID,LID,gpt
gpt2,pca99,Positive head dist,9,694.2388869892745,693.4665778584636,694.6518577970822,105905,"1,2,3,4,5,6",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_pca99_gpt2.csv,Linear ID,LID,gpt
gpt2,pca99,Positive head dist,10,695.6665158942797,695.3007601151976,696.0789764411501,105905,"1,2,3,4,5,6",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_pca99_gpt2.csv,Linear ID,LID,gpt
gpt2,pca99,Positive head dist,11,694.6592561622657,694.0089661010494,695.0685430308542,105905,"1,2,3,4,5,6",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_pca99_gpt2.csv,Linear ID,LID,gpt
gpt2,pca99,Positive head dist,12,249.6594088015208,244.6754415311904,254.8894399487428,105905,"1,2,3,4,5,6",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_pca99_gpt2.csv,Linear ID,LID,gpt
gpt2,gride,Negative head dist,0,8.91931589160282,7.623606533266203,10.11441383944985,70029,"-6,-5,-4,-3,-2,-1",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_gride_gpt2.csv,Nonlinear ID,NLID,gpt
gpt2,gride,Negative head dist,1,10.955375934559921,9.894791613833199,11.932854985317183,70029,"-6,-5,-4,-3,-2,-1",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_gride_gpt2.csv,Nonlinear ID,NLID,gpt
gpt2,gride,Negative head dist,2,10.611812890364968,9.649451096900284,11.61015035134139,70029,"-6,-5,-4,-3,-2,-1",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_gride_gpt2.csv,Nonlinear ID,NLID,gpt
gpt2,gride,Negative head dist,3,12.388408741073087,11.409805287501673,13.418910971195691,70029,"-6,-5,-4,-3,-2,-1",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_gride_gpt2.csv,Nonlinear ID,NLID,gpt
gpt2,gride,Negative head dist,4,14.202832929835662,13.237445308602123,15.151482289394659,70029,"-6,-5,-4,-3,-2,-1",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_gride_gpt2.csv,Nonlinear ID,NLID,gpt
gpt2,gride,Negative head dist,5,15.575164223703249,14.687423733754263,16.406724709493087,70029,"-6,-5,-4,-3,-2,-1",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_gride_gpt2.csv,Nonlinear ID,NLID,gpt
gpt2,gride,Negative head dist,6,16.090451109545345,15.287505014298597,16.806752698571177,70029,"-6,-5,-4,-3,-2,-1",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_gride_gpt2.csv,Nonlinear ID,NLID,gpt
gpt2,gride,Negative head dist,7,16.471817754276387,15.786001850991518,17.172652341026126,70029,"-6,-5,-4,-3,-2,-1",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_gride_gpt2.csv,Nonlinear ID,NLID,gpt
gpt2,gride,Negative head dist,8,16.86972337640061,16.206410832733223,17.55985723140128,70029,"-6,-5,-4,-3,-2,-1",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_gride_gpt2.csv,Nonlinear ID,NLID,gpt
gpt2,gride,Negative head dist,9,17.79260110710068,17.12279383811302,18.45356008439265,70029,"-6,-5,-4,-3,-2,-1",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_gride_gpt2.csv,Nonlinear ID,NLID,gpt
gpt2,gride,Negative head dist,10,19.06026396755285,18.450400719858283,19.676490235800888,70029,"-6,-5,-4,-3,-2,-1",token_weighted_mean_of_head_dist_curves,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/gpt2_no_index/tables_HEADDIST_no_index/headdist_bootstrap/headdist_raw_gride_gpt2.csv,Nonlinear ID,NLID,gpt
