timestamp	feature	model	pid	rss_kb	rss_gb
2026-05-12T10:32:19+02:00	pos	gpt2	316400	5749176	5.48
2026-05-12T10:32:29+02:00	pos	gpt2	316400	5749176	5.48
2026-05-12T10:32:39+02:00	pos	gpt2	316400	5749176	5.48
2026-05-12T10:32:49+02:00	pos	gpt2	316400	5749176	5.48
2026-05-12T10:32:59+02:00	pos	gpt2	316400	5749176	5.48
2026-05-12T10:33:09+02:00	pos	gpt2	316400	5749176	5.48
2026-05-12T10:33:19+02:00	pos	gpt2	316400	5749176	5.48
2026-05-12T10:33:29+02:00	pos	gpt2	316400	5749176	5.48
2026-05-12T10:33:39+02:00	pos	gpt2	316400	5749176	5.48
2026-05-12T10:33:49+02:00	pos	gpt2	316400	5749176	5.48
2026-05-12T10:33:59+02:00	pos	gpt2	316400	5749176	5.48
2026-05-12T10:34:09+02:00	pos	gpt2	316400	5749176	5.48
2026-05-12T10:34:19+02:00	pos	gpt2	316400	5749176	5.48
2026-05-12T10:34:29+02:00	pos	gpt2	316400	5749176	5.48
2026-05-12T10:34:39+02:00	pos	gpt2	316400	5749176	5.48
2026-05-12T10:34:49+02:00	pos	gpt2	316400	5749176	5.48
2026-05-12T10:34:59+02:00	pos	gpt2	316400	2016856	1.92
