model,model_tag,word_rep_mode,metric,layer,mean,ci_low,ci_high,n_tokens,source_csv
gpt2,gpt2,first,ess,0,20.88791847229004,20.88791847229004,20.88791847229004,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,ess,1,25.999099731445312,25.999099731445312,25.999099731445312,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,ess,2,3.998138427734375,3.998138427734375,3.998138427734375,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,ess,3,1.6518248319625854,1.6518248319625854,1.6518248319625854,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,ess,4,1.6836256980895996,1.6836256980895996,1.6836256980895996,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,ess,5,1.722938895225525,1.722938895225525,1.722938895225525,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,ess,6,1.7688523530960083,1.7688523530960083,1.7688523530960083,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,ess,7,1.842704176902771,1.842704176902771,1.842704176902771,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,ess,8,1.935386061668396,1.935386061668396,1.935386061668396,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,ess,9,2.074495553970337,2.074495553970337,2.074495553970337,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,ess,10,2.5367720127105713,2.5367720127105713,2.5367720127105713,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,ess,11,3.0651893615722656,3.0651893615722656,3.0651893615722656,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,ess,12,2.657850980758667,2.657850980758667,2.657850980758667,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,ess,0,20.474544525146484,20.474544525146484,20.474544525146484,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,ess,1,28.734519958496094,28.734519958496094,28.734519958496094,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,ess,2,5.03839635848999,5.03839635848999,5.03839635848999,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,ess,3,1.7527925968170166,1.7527925968170166,1.7527925968170166,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,ess,4,1.7899328470230103,1.7899328470230103,1.7899328470230103,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,ess,5,1.8340450525283813,1.8340450525283813,1.8340450525283813,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,ess,6,1.881630539894104,1.881630539894104,1.881630539894104,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,ess,7,1.958065390586853,1.958065390586853,1.958065390586853,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,ess,8,2.1007890701293945,2.1007890701293945,2.1007890701293945,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,ess,9,2.5169336795806885,2.5169336795806885,2.5169336795806885,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,ess,10,2.961643695831299,2.961643695831299,2.961643695831299,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,ess,11,3.853874683380127,3.853874683380127,3.853874683380127,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,ess,12,2.6846394538879395,2.6846394538879395,2.6846394538879395,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,ess,0,22.586437225341797,22.586437225341797,22.586437225341797,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,ess,1,34.92092514038086,34.92092514038086,34.92092514038086,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,ess,2,8.075958251953125,8.075958251953125,8.075958251953125,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,ess,3,1.959913730621338,1.959913730621338,1.959913730621338,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,ess,4,2.003877639770508,2.003877639770508,2.003877639770508,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,ess,5,2.0589401721954346,2.0589401721954346,2.0589401721954346,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,ess,6,2.200484037399292,2.200484037399292,2.200484037399292,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,ess,7,2.511552572250366,2.511552572250366,2.511552572250366,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,ess,8,2.89384126663208,2.89384126663208,2.89384126663208,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,ess,9,3.425813674926758,3.425813674926758,3.425813674926758,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,ess,10,4.349122524261475,4.349122524261475,4.349122524261475,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,ess,11,5.930971145629883,5.930971145629883,5.930971145629883,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,ess,12,2.751695394515991,2.751695394515991,2.751695394515991,189167,en_ewt-ud-train_sentences.csv
