model,model_tag,word_rep_mode,metric,layer,mean,ci_low,ci_high,n_tokens,source_csv
bert-base-uncased,bert-base-uncased,first,twonn,0,3.1077163219451904,3.1077163219451904,3.1077163219451904,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,first,twonn,1,5.743902683258057,5.743902683258057,5.743902683258057,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,first,twonn,2,8.00381088256836,8.00381088256836,8.00381088256836,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,first,twonn,3,7.718520641326904,7.718520641326904,7.718520641326904,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,first,twonn,4,8.132878303527832,8.132878303527832,8.132878303527832,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,first,twonn,5,9.79937744140625,9.79937744140625,9.79937744140625,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,first,twonn,6,12.044053077697754,12.044053077697754,12.044053077697754,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,first,twonn,7,13.366443634033203,13.366443634033203,13.366443634033203,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,first,twonn,8,14.544076919555664,14.544076919555664,14.544076919555664,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,first,twonn,9,19.502540588378906,19.502540588378906,19.502540588378906,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,first,twonn,10,32.07489013671875,32.07489013671875,32.07489013671875,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,first,twonn,11,31.227344512939453,31.227344512939453,31.227344512939453,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,first,twonn,12,20.145421981811523,20.145421981811523,20.145421981811523,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,mean,twonn,0,3.5484793186187744,3.5484793186187744,3.5484793186187744,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,mean,twonn,1,6.362929344177246,6.362929344177246,6.362929344177246,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,mean,twonn,2,9.13866901397705,9.13866901397705,9.13866901397705,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,mean,twonn,3,8.258955955505371,8.258955955505371,8.258955955505371,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,mean,twonn,4,8.790217399597168,8.790217399597168,8.790217399597168,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,mean,twonn,5,10.223725318908691,10.223725318908691,10.223725318908691,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,mean,twonn,6,12.30932331085205,12.30932331085205,12.30932331085205,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,mean,twonn,7,13.751008987426758,13.751008987426758,13.751008987426758,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,mean,twonn,8,15.281208038330078,15.281208038330078,15.281208038330078,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,mean,twonn,9,22.713613510131836,22.713613510131836,22.713613510131836,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,mean,twonn,10,31.942035675048828,31.942035675048828,31.942035675048828,189167,en_ewt-ud-train_sentences.csv
