model,model_tag,word_rep_mode,metric,layer,mean,ci_low,ci_high,n_tokens,source_csv
bert-base-uncased,bert-base-uncased,last,fishers,12,7.589369773864746,7.589369773864746,7.589369773864746,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,fishers,0,3.50228214263916,3.50228214263916,3.50228214263916,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,fishers,1,1.992493987083435,1.992493987083435,1.992493987083435,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,fishers,2,0.4990566670894623,0.4990566670894623,0.4990566670894623,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,fishers,3,0.4990566670894623,0.4990566670894623,0.4990566670894623,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,fishers,4,0.4990566670894623,0.4990566670894623,0.4990566670894623,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,fishers,5,0.4990566670894623,0.4990566670894623,0.4990566670894623,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,fishers,6,0.4990566670894623,0.4990566670894623,0.4990566670894623,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,fishers,7,0.4990566670894623,0.4990566670894623,0.4990566670894623,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,fishers,8,0.4990566670894623,0.4990566670894623,0.4990566670894623,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,fishers,9,0.4990566670894623,0.4990566670894623,0.4990566670894623,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,fishers,10,0.4990566670894623,0.4990566670894623,0.4990566670894623,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,fishers,11,0.4990566670894623,0.4990566670894623,0.4990566670894623,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,fishers,12,1.9465514421463013,1.9465514421463013,1.9465514421463013,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,fishers,0,3.8047783374786377,3.8047783374786377,3.8047783374786377,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,fishers,1,2.476109743118286,2.476109743118286,2.476109743118286,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,fishers,2,0.4990566670894623,0.4990566670894623,0.4990566670894623,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,fishers,3,0.4990566670894623,0.4990566670894623,0.4990566670894623,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,fishers,4,0.4990566670894623,0.4990566670894623,0.4990566670894623,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,fishers,5,0.4990566670894623,0.4990566670894623,0.4990566670894623,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,fishers,6,0.4990566670894623,0.4990566670894623,0.4990566670894623,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,fishers,7,0.4990566670894623,0.4990566670894623,0.4990566670894623,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,fishers,8,0.4990566670894623,0.4990566670894623,0.4990566670894623,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,fishers,9,0.4990566670894623,0.4990566670894623,0.4990566670894623,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,fishers,10,0.4990566670894623,0.4990566670894623,0.4990566670894623,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,fishers,11,0.4990566670894623,0.4990566670894623,0.4990566670894623,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,fishers,12,1.9616025686264038,1.9616025686264038,1.9616025686264038,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,fishers,0,4.124604225158691,4.124604225158691,4.124604225158691,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,fishers,1,2.50742769241333,2.50742769241333,2.50742769241333,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,fishers,2,0.48757514357566833,0.48757514357566833,0.48757514357566833,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,fishers,3,0.48757514357566833,0.48757514357566833,0.48757514357566833,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,fishers,4,0.48757514357566833,0.48757514357566833,0.48757514357566833,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,fishers,5,0.48757514357566833,0.48757514357566833,0.48757514357566833,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,fishers,6,0.48757514357566833,0.48757514357566833,0.48757514357566833,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,fishers,7,0.48757514357566833,0.48757514357566833,0.48757514357566833,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,fishers,8,0.48757514357566833,0.48757514357566833,0.48757514357566833,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,fishers,9,0.48757514357566833,0.48757514357566833,0.48757514357566833,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,fishers,10,0.48757514357566833,0.48757514357566833,0.48757514357566833,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,fishers,11,0.48757514357566833,0.48757514357566833,0.48757514357566833,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,fishers,12,1.9820771217346191,1.9820771217346191,1.9820771217346191,189167,en_ewt-ud-train_sentences.csv
