model,model_tag,word_rep_mode,metric,layer,mean,ci_low,ci_high,n_tokens,source_csv
gpt2,gpt2,first,knn,8,768.0,768.0,768.0,10000,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,knn,9,768.0,768.0,768.0,10000,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,knn,10,46.0,46.0,46.0,10000,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,knn,11,768.0,768.0,768.0,10000,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,knn,12,1.0,1.0,1.0,10000,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,knn,0,768.0,768.0,768.0,10000,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,knn,1,9.0,9.0,9.0,10000,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,knn,2,9.0,9.0,9.0,10000,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,knn,3,1.0,1.0,1.0,10000,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,knn,4,2.0,2.0,2.0,10000,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,knn,5,768.0,768.0,768.0,10000,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,knn,6,768.0,768.0,768.0,10000,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,knn,7,768.0,768.0,768.0,10000,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,knn,8,1.0,1.0,1.0,10000,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,knn,9,13.0,13.0,13.0,10000,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,knn,10,2.0,2.0,2.0,10000,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,knn,11,7.0,7.0,7.0,10000,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,knn,12,1.0,1.0,1.0,10000,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,knn,0,1.0,1.0,1.0,10000,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,knn,1,1.0,1.0,1.0,10000,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,knn,2,3.0,3.0,3.0,10000,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,knn,3,1.0,1.0,1.0,10000,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,knn,4,768.0,768.0,768.0,10000,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,knn,5,15.0,15.0,15.0,10000,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,knn,6,4.0,4.0,4.0,10000,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,knn,7,1.0,1.0,1.0,10000,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,knn,8,768.0,768.0,768.0,10000,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,knn,9,52.0,52.0,52.0,10000,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,knn,10,768.0,768.0,768.0,10000,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,knn,11,768.0,768.0,768.0,10000,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,knn,12,768.0,768.0,768.0,10000,en_ewt-ud-train_sentences.csv
