model,model_tag,word_rep_mode,metric,layer,mean,ci_low,ci_high,n_tokens,source_csv
bert-base-uncased,bert-base-uncased,first,iso,0,0.01593252271413803,0.01593252271413803,0.01593252271413803,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,first,iso,1,0.024520039558410645,0.024520039558410645,0.024520039558410645,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,first,iso,2,0.027851808816194534,0.027851808816194534,0.027851808816194534,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,first,iso,3,0.029333608224987984,0.029333608224987984,0.029333608224987984,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,first,iso,4,0.027661236003041267,0.027661236003041267,0.027661236003041267,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,first,iso,5,0.029086532071232796,0.029086532071232796,0.029086532071232796,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,first,iso,6,0.03183097392320633,0.03183097392320633,0.03183097392320633,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,first,iso,7,0.03438328579068184,0.03438328579068184,0.03438328579068184,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,first,iso,8,0.034807585179805756,0.034807585179805756,0.034807585179805756,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,first,iso,9,0.030020199716091156,0.030020199716091156,0.030020199716091156,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,first,iso,10,0.02435021661221981,0.02435021661221981,0.02435021661221981,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,first,iso,11,0.01895674131810665,0.01895674131810665,0.01895674131810665,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,first,iso,12,0.012581489980220795,0.012581489980220795,0.012581489980220795,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,mean,iso,0,0.015495559200644493,0.015495559200644493,0.015495559200644493,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,mean,iso,1,0.023891866207122803,0.023891866207122803,0.023891866207122803,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,mean,iso,2,0.027245312929153442,0.027245312929153442,0.027245312929153442,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,mean,iso,3,0.028554603457450867,0.028554603457450867,0.028554603457450867,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,mean,iso,4,0.027199484407901764,0.027199484407901764,0.027199484407901764,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,mean,iso,5,0.028730569407343864,0.028730569407343864,0.028730569407343864,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,mean,iso,6,0.03126266226172447,0.03126266226172447,0.03126266226172447,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,mean,iso,7,0.033901017159223557,0.033901017159223557,0.033901017159223557,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,mean,iso,8,0.03447019308805466,0.03447019308805466,0.03447019308805466,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,mean,iso,9,0.02900845557451248,0.02900845557451248,0.02900845557451248,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,mean,iso,10,0.023458724841475487,0.023458724841475487,0.023458724841475487,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,mean,iso,11,0.018209967762231827,0.018209967762231827,0.018209967762231827,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,mean,iso,12,0.01215794775635004,0.01215794775635004,0.01215794775635004,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,last,iso,0,0.01577238366007805,0.01577238366007805,0.01577238366007805,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,last,iso,1,0.024210434406995773,0.024210434406995773,0.024210434406995773,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,last,iso,2,0.027708642184734344,0.027708642184734344,0.027708642184734344,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,last,iso,3,0.02895532175898552,0.02895532175898552,0.02895532175898552,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,last,iso,4,0.027652479708194733,0.027652479708194733,0.027652479708194733,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,last,iso,5,0.029196569696068764,0.029196569696068764,0.029196569696068764,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,last,iso,6,0.03169940412044525,0.03169940412044525,0.03169940412044525,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,last,iso,7,0.03426405042409897,0.03426405042409897,0.03426405042409897,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,last,iso,8,0.035220496356487274,0.035220496356487274,0.035220496356487274,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,last,iso,9,0.030277194455266,0.030277194455266,0.030277194455266,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,last,iso,10,0.024502543732523918,0.024502543732523918,0.024502543732523918,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,last,iso,11,0.019036447629332542,0.019036447629332542,0.019036447629332542,189167,en_ewt-ud-train_sentences.csv
bert-base-uncased,bert-base-uncased,last,iso,12,0.012661764398217201,0.012661764398217201,0.012661764398217201,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,iso,0,0.005794980097562075,0.005794980097562075,0.005794980097562075,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,iso,1,0.003419444663450122,0.003419444663450122,0.003419444663450122,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,iso,2,0.0014236668357625604,0.0014236668357625604,0.0014236668357625604,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,iso,3,0.001311757368966937,0.001311757368966937,0.001311757368966937,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,iso,4,0.0013129155850037932,0.0013129155850037932,0.0013129155850037932,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,iso,5,0.0013144512195140123,0.0013144512195140123,0.0013144512195140123,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,iso,6,0.0013163762632757425,0.0013163762632757425,0.0013163762632757425,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,iso,7,0.0013199690729379654,0.0013199690729379654,0.0013199690729379654,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,iso,8,0.0013258339604362845,0.0013258339604362845,0.0013258339604362845,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,iso,9,0.0013351049274206161,0.0013351049274206161,0.0013351049274206161,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,iso,10,0.0013500296045094728,0.0013500296045094728,0.0013500296045094728,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,iso,11,0.0013788631185889244,0.0013788631185889244,0.0013788631185889244,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,iso,12,0.0017251825192943215,0.0017251825192943215,0.0017251825192943215,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,iso,0,0.006554600317031145,0.006554600317031145,0.006554600317031145,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,iso,1,0.004127662628889084,0.004127662628889084,0.004127662628889084,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,iso,2,0.001455511897802353,0.001455511897802353,0.001455511897802353,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,iso,3,0.0013144395779818296,0.0013144395779818296,0.0013144395779818296,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,iso,4,0.001315974397584796,0.001315974397584796,0.001315974397584796,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,iso,5,0.0013179692905396223,0.0013179692905396223,0.0013179692905396223,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,iso,6,0.001320407958701253,0.001320407958701253,0.001320407958701253,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,iso,7,0.001325026503764093,0.001325026503764093,0.001325026503764093,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,iso,8,0.0013325351756066084,0.0013325351756066084,0.0013325351756066084,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,iso,9,0.0013444465585052967,0.0013444465585052967,0.0013444465585052967,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,iso,10,0.001363965217024088,0.001363965217024088,0.001363965217024088,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,iso,11,0.001401429297402501,0.001401429297402501,0.001401429297402501,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,iso,12,0.001748103997670114,0.001748103997670114,0.001748103997670114,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,iso,0,0.007378393318504095,0.007378393318504095,0.007378393318504095,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,iso,1,0.004671343602240086,0.004671343602240086,0.004671343602240086,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,iso,2,0.001478946185670793,0.001478946185670793,0.001478946185670793,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,iso,3,0.0013163727708160877,0.0013163727708160877,0.0013163727708160877,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,iso,4,0.0013181287795305252,0.0013181287795305252,0.0013181287795305252,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,iso,5,0.0013203885173425078,0.0013203885173425078,0.0013203885173425078,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,iso,6,0.0013231131015345454,0.0013231131015345454,0.0013231131015345454,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,iso,7,0.0013283774023875594,0.0013283774023875594,0.0013283774023875594,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,iso,8,0.0013370324159041047,0.0013370324159041047,0.0013370324159041047,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,iso,9,0.0013506271643564105,0.0013506271643564105,0.0013506271643564105,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,iso,10,0.0013731088256463408,0.0013731088256463408,0.0013731088256463408,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,iso,11,0.0014162217266857624,0.0014162217266857624,0.0014162217266857624,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,iso,12,0.001766453729942441,0.001766453729942441,0.001766453729942441,189167,en_ewt-ud-train_sentences.csv
