model,model_tag,word_rep_mode,metric,layer,mean,ci_low,ci_high,n_tokens,source_csv
gpt2,gpt2,first,mada,0,15.080480575561523,15.080480575561523,15.080480575561523,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,mada,1,28.79404640197754,28.79404640197754,28.79404640197754,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,mada,2,75.85990905761719,75.85990905761719,75.85990905761719,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,mada,3,40.902427673339844,40.902427673339844,40.902427673339844,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,mada,4,53.72836685180664,53.72836685180664,53.72836685180664,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,mada,5,47.40193176269531,47.40193176269531,47.40193176269531,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,mada,6,52.10618209838867,52.10618209838867,52.10618209838867,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,mada,7,36.82506561279297,36.82506561279297,36.82506561279297,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,mada,8,44.76461410522461,44.76461410522461,44.76461410522461,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,mada,9,35.225982666015625,35.225982666015625,35.225982666015625,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,mada,10,53.96627426147461,53.96627426147461,53.96627426147461,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,mada,11,25.235057830810547,25.235057830810547,25.235057830810547,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,mada,12,4.2917561531066895,4.2917561531066895,4.2917561531066895,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,mada,0,13.867844581604004,13.867844581604004,13.867844581604004,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,mada,1,26.226776123046875,26.226776123046875,26.226776123046875,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,mada,2,65.54444122314453,65.54444122314453,65.54444122314453,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,mada,3,38.9694938659668,38.9694938659668,38.9694938659668,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,mada,4,49.64667892456055,49.64667892456055,49.64667892456055,189167,en_ewt-ud-train_sentences.csv
