model,model_tag,word_rep_mode,metric,layer,mean,ci_low,ci_high,n_tokens,source_csv
gpt2,gpt2,first,spect,0,172.5631561279297,172.5631561279297,172.5631561279297,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,spect,1,292.4451599121094,292.4451599121094,292.4451599121094,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,spect,2,702.4115600585938,702.4115600585938,702.4115600585938,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,spect,3,762.3360595703125,762.3360595703125,762.3360595703125,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,spect,4,761.6636352539062,761.6636352539062,761.6636352539062,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,spect,5,760.7737426757812,760.7737426757812,760.7737426757812,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,spect,6,759.6612548828125,759.6612548828125,759.6612548828125,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,spect,7,757.593505859375,757.593505859375,757.593505859375,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,spect,8,754.2422485351562,754.2422485351562,754.2422485351562,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,spect,9,749.0048217773438,749.0048217773438,749.0048217773438,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,spect,10,740.7244873046875,740.7244873046875,740.7244873046875,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,spect,11,725.235107421875,725.235107421875,725.235107421875,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,spect,12,579.6488037109375,579.6488037109375,579.6488037109375,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,spect,0,152.56460571289062,152.56460571289062,152.56460571289062,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,spect,1,242.26785278320312,242.26785278320312,242.26785278320312,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,spect,2,687.0435180664062,687.0435180664062,687.0435180664062,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,spect,3,760.7804565429688,760.7804565429688,760.7804565429688,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,spect,4,759.8932495117188,759.8932495117188,759.8932495117188,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,spect,5,758.7430419921875,758.7430419921875,758.7430419921875,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,spect,6,757.3417358398438,757.3417358398438,757.3417358398438,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,spect,7,754.701904296875,754.701904296875,754.701904296875,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,spect,8,750.44921875,750.44921875,750.44921875,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,spect,9,743.8004760742188,743.8004760742188,743.8004760742188,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,spect,10,733.156494140625,733.156494140625,733.156494140625,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,spect,11,713.5572509765625,713.5572509765625,713.5572509765625,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,spect,12,572.04833984375,572.04833984375,572.04833984375,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,spect,0,135.53085327148438,135.53085327148438,135.53085327148438,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,spect,1,214.0711669921875,214.0711669921875,214.0711669921875,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,spect,2,676.1571044921875,676.1571044921875,676.1571044921875,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,spect,3,759.6632080078125,759.6632080078125,759.6632080078125,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,spect,4,758.6511840820312,758.6511840820312,758.6511840820312,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,spect,5,757.3528442382812,757.3528442382812,757.3528442382812,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,spect,6,755.7932739257812,755.7932739257812,755.7932739257812,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,spect,7,752.798095703125,752.798095703125,752.798095703125,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,spect,8,747.925048828125,747.925048828125,747.925048828125,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,spect,9,740.3967895507812,740.3967895507812,740.3967895507812,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,spect,10,728.2743530273438,728.2743530273438,728.2743530273438,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,spect,11,706.1041259765625,706.1041259765625,706.1041259765625,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,spect,12,566.10595703125,566.10595703125,566.10595703125,189167,en_ewt-ud-train_sentences.csv
