model,model_tag,word_rep_mode,metric,layer,mean,ci_low,ci_high,n_tokens,source_csv
bert-base-uncased,bert-base-uncased,last,mom,12,5.853699207305908,5.853699207305908,5.853699207305908,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,mom,0,1.139394760131836,1.139394760131836,1.139394760131836,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,mom,1,0.7917867302894592,0.7917867302894592,0.7917867302894592,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,mom,2,1.3806769847869873,1.3806769847869873,1.3806769847869873,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,mom,3,1.24422287940979,1.24422287940979,1.24422287940979,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,mom,4,1.2221578359603882,1.2221578359603882,1.2221578359603882,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,mom,5,1.1819270849227905,1.1819270849227905,1.1819270849227905,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,mom,6,1.2016023397445679,1.2016023397445679,1.2016023397445679,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,mom,7,1.1913939714431763,1.1913939714431763,1.1913939714431763,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,mom,8,1.1454575061798096,1.1454575061798096,1.1454575061798096,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,mom,9,1.0247461795806885,1.0247461795806885,1.0247461795806885,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,mom,10,0.9717729091644287,0.9717729091644287,0.9717729091644287,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,mom,11,0.9075065851211548,0.9075065851211548,0.9075065851211548,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,mom,12,0.6674861311912537,0.6674861311912537,0.6674861311912537,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,mom,0,1.130593180656433,1.130593180656433,1.130593180656433,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,mom,1,0.8110752105712891,0.8110752105712891,0.8110752105712891,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,mom,2,1.365670919418335,1.365670919418335,1.365670919418335,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,mom,3,2.119676351547241,2.119676351547241,2.119676351547241,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,mom,4,1.9790878295898438,1.9790878295898438,1.9790878295898438,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,mom,5,1.7866978645324707,1.7866978645324707,1.7866978645324707,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,mom,6,1.8640646934509277,1.8640646934509277,1.8640646934509277,189167,en_ewt-ud-train_sentences.csv
