model,model_tag,word_rep_mode,metric,layer,mean,ci_low,ci_high,n_tokens,source_csv
gpt2,gpt2,first,lpca,8,1.0,1.0,1.0,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,lpca,9,1.0,1.0,1.0,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,lpca,10,1.0,1.0,1.0,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,lpca,11,1.0,1.0,1.0,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,lpca,12,3.0,3.0,3.0,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,lpca,0,19.0,19.0,19.0,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,lpca,1,9.0,9.0,9.0,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,lpca,2,1.0,1.0,1.0,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,lpca,3,1.0,1.0,1.0,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,lpca,4,1.0,1.0,1.0,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,lpca,5,1.0,1.0,1.0,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,lpca,6,1.0,1.0,1.0,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,lpca,7,1.0,1.0,1.0,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,lpca,8,1.0,1.0,1.0,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,lpca,9,1.0,1.0,1.0,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,lpca,10,1.0,1.0,1.0,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,lpca,11,1.0,1.0,1.0,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,lpca,12,3.0,3.0,3.0,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,lpca,0,26.0,26.0,26.0,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,lpca,1,12.0,12.0,12.0,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,lpca,2,1.0,1.0,1.0,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,lpca,3,1.0,1.0,1.0,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,lpca,4,1.0,1.0,1.0,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,lpca,5,1.0,1.0,1.0,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,lpca,6,1.0,1.0,1.0,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,lpca,7,1.0,1.0,1.0,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,lpca,8,1.0,1.0,1.0,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,lpca,9,1.0,1.0,1.0,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,lpca,10,1.0,1.0,1.0,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,lpca,11,1.0,1.0,1.0,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,lpca,12,3.0,3.0,3.0,189167,en_ewt-ud-train_sentences.csv
