model,model_tag,word_rep_mode,metric,layer,mean,ci_low,ci_high,n_tokens,source_csv
gpt2,gpt2,first,gride,0,5.836428165435791,5.836428165435791,5.836428165435791,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,gride,1,6.557229042053223,6.557229042053223,6.557229042053223,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,gride,2,6.898159027099609,6.898159027099609,6.898159027099609,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,gride,3,7.010580062866211,7.010580062866211,7.010580062866211,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,gride,4,7.015617847442627,7.015617847442627,7.015617847442627,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,gride,5,7.90358304977417,7.90358304977417,7.90358304977417,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,gride,6,9.0042085647583,9.0042085647583,9.0042085647583,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,gride,7,10.215059280395508,10.215059280395508,10.215059280395508,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,gride,8,10.242782592773438,10.242782592773438,10.242782592773438,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,gride,9,10.82784652709961,10.82784652709961,10.82784652709961,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,gride,10,11.008476257324219,11.008476257324219,11.008476257324219,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,gride,11,10.16575813293457,10.16575813293457,10.16575813293457,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,first,gride,12,2.1614556312561035,2.1614556312561035,2.1614556312561035,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,gride,0,5.833859443664551,5.833859443664551,5.833859443664551,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,gride,1,6.6644086837768555,6.6644086837768555,6.6644086837768555,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,gride,2,7.118451118469238,7.118451118469238,7.118451118469238,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,gride,3,7.248227596282959,7.248227596282959,7.248227596282959,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,gride,4,7.194717884063721,7.194717884063721,7.194717884063721,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,gride,5,7.890658855438232,7.890658855438232,7.890658855438232,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,gride,6,8.929730415344238,8.929730415344238,8.929730415344238,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,gride,7,10.131428718566895,10.131428718566895,10.131428718566895,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,gride,8,10.770573616027832,10.770573616027832,10.770573616027832,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,gride,9,11.58486270904541,11.58486270904541,11.58486270904541,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,gride,10,11.028996467590332,11.028996467590332,11.028996467590332,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,gride,11,9.679421424865723,9.679421424865723,9.679421424865723,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,mean,gride,12,2.126315116882324,2.126315116882324,2.126315116882324,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,gride,0,5.7916975021362305,5.7916975021362305,5.7916975021362305,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,gride,1,6.583443641662598,6.583443641662598,6.583443641662598,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,gride,2,6.970674991607666,6.970674991607666,6.970674991607666,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,gride,3,7.1773881912231445,7.1773881912231445,7.1773881912231445,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,gride,4,7.299748420715332,7.299748420715332,7.299748420715332,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,gride,5,8.292936325073242,8.292936325073242,8.292936325073242,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,gride,6,9.37539005279541,9.37539005279541,9.37539005279541,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,gride,7,10.50207233428955,10.50207233428955,10.50207233428955,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,gride,8,10.66317367553711,10.66317367553711,10.66317367553711,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,gride,9,11.347284317016602,11.347284317016602,11.347284317016602,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,gride,10,11.090840339660645,11.090840339660645,11.090840339660645,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,gride,11,9.882855415344238,9.882855415344238,9.882855415344238,189167,en_ewt-ud-train_sentences.csv
gpt2,gpt2,last,gride,12,2.1637072563171387,2.1637072563171387,2.1637072563171387,189167,en_ewt-ud-train_sentences.csv
