timestamp	feature	model	pid	rss_kb	rss_gb
2026-05-10T11:37:27+02:00	pos	bert	719053	255268	0.24
2026-05-10T11:37:27+02:00	pos	bert	28	4908876	4.68
2026-05-10T11:37:42+02:00	pos	bert	719053	268424	0.26
2026-05-10T11:37:42+02:00	pos	bert	28	4980156	4.75
2026-05-10T11:37:57+02:00	pos	bert	719053	281888	0.27
2026-05-10T11:37:57+02:00	pos	bert	28	5054952	4.82
2026-05-10T11:38:12+02:00	pos	bert	719053	297396	0.28
2026-05-10T11:38:12+02:00	pos	bert	28	4897232	4.67
2026-05-10T11:38:27+02:00	pos	bert	719053	312396	0.30
2026-05-10T11:38:27+02:00	pos	bert	28	4897948	4.67
2026-05-10T11:38:42+02:00	pos	bert	719053	321592	0.31
2026-05-10T11:38:42+02:00	pos	bert	28	4897764	4.67
2026-05-10T11:38:57+02:00	pos	bert	719053	376868	0.36
2026-05-10T11:38:57+02:00	pos	bert	28	4989552	4.76
2026-05-10T11:39:12+02:00	pos	bert	719053	455432	0.43
2026-05-10T11:39:12+02:00	pos	bert	28	4989228	4.76
2026-05-10T11:39:27+02:00	pos	bert	719053	484116	0.46
2026-05-10T11:39:27+02:00	pos	bert	28	4989032	4.76
2026-05-10T11:39:42+02:00	pos	bert	719053	547748	0.52
2026-05-10T11:39:42+02:00	pos	bert	28	5120464	4.88
2026-05-10T11:39:57+02:00	pos	bert	719053	596640	0.57
2026-05-10T11:39:57+02:00	pos	bert	28	4988884	4.76
2026-05-10T11:40:12+02:00	pos	bert	719053	607008	0.58
2026-05-10T11:40:12+02:00	pos	bert	28	4988724	4.76
2026-05-10T11:40:27+02:00	pos	bert	719053	646056	0.62
2026-05-10T11:40:27+02:00	pos	bert	28	5202412	4.96
2026-05-10T11:40:42+02:00	pos	bert	719053	646020	0.62
2026-05-10T11:40:42+02:00	pos	bert	28	4988244	4.76
2026-05-10T11:40:57+02:00	pos	bert	719053	661684	0.63
2026-05-10T11:40:57+02:00	pos	bert	28	5000376	4.77
2026-05-10T11:41:12+02:00	pos	bert	719053	662700	0.63
2026-05-10T11:41:12+02:00	pos	bert	28	4681388	4.46
2026-05-10T11:41:27+02:00	pos	bert	719053	847624	0.81
2026-05-10T11:41:27+02:00	pos	bert	28	4987728	4.76
2026-05-10T11:41:42+02:00	pos	bert	719053	1340380	1.28
2026-05-10T11:41:42+02:00	pos	bert	28	5097504	4.86
2026-05-10T11:41:57+02:00	pos	bert	719053	2724872	2.60
2026-05-10T11:41:57+02:00	pos	bert	28	5165436	4.93
2026-05-10T11:42:12+02:00	pos	bert	719053	4142768	3.95
2026-05-10T11:42:12+02:00	pos	bert	28	4986728	4.76
2026-05-10T11:42:27+02:00	pos	bert	719053	4917016	4.69
2026-05-10T11:42:27+02:00	pos	bert	28	5084904	4.85
2026-05-10T11:42:42+02:00	pos	bert	719053	5334288	5.09
2026-05-10T11:42:42+02:00	pos	bert	28	4997268	4.77
2026-05-10T11:42:57+02:00	pos	bert	719053	5553788	5.30
2026-05-10T11:42:57+02:00	pos	bert	28	4985452	4.75
2026-05-10T11:43:12+02:00	pos	bert	719053	5630468	5.37
2026-05-10T11:43:12+02:00	pos	bert	28	4985348	4.75
2026-05-10T11:43:27+02:00	pos	bert	719053	5653364	5.39
2026-05-10T11:43:27+02:00	pos	bert	28	4985332	4.75
2026-05-10T11:43:42+02:00	pos	bert	719053	5899600	5.63
2026-05-10T11:43:42+02:00	pos	bert	28	4985328	4.75
2026-05-10T11:43:57+02:00	pos	bert	719053	5899132	5.63
2026-05-10T11:43:57+02:00	pos	bert	28	4985356	4.75
2026-05-10T11:44:12+02:00	pos	bert	719053	5899156	5.63
2026-05-10T11:44:12+02:00	pos	bert	28	4985376	4.75
2026-05-10T11:44:27+02:00	pos	bert	719053	5764240	5.50
2026-05-10T11:44:27+02:00	pos	bert	28	4985408	4.75
2026-05-10T11:44:42+02:00	pos	bert	719053	5899316	5.63
2026-05-10T11:44:42+02:00	pos	bert	28	4985516	4.75
2026-05-10T11:44:57+02:00	pos	bert	28	4985396	4.75
2026-05-10T11:44:57+02:00	pos	bert	719053	5979916	5.70
2026-05-10T11:45:12+02:00	pos	bert	719053	5899316	5.63
2026-05-10T11:45:12+02:00	pos	bert	28	4997636	4.77
2026-05-10T11:45:27+02:00	pos	bert	719053	5911624	5.64
2026-05-10T11:45:27+02:00	pos	bert	28	5095324	4.86
2026-05-10T11:45:42+02:00	pos	bert	719053	5899120	5.63
2026-05-10T11:45:42+02:00	pos	bert	28	5095288	4.86
2026-05-10T11:45:57+02:00	pos	bert	719053	5979820	5.70
2026-05-10T11:45:57+02:00	pos	bert	28	4864780	4.64
2026-05-10T11:46:12+02:00	pos	bert	719053	5899104	5.63
2026-05-10T11:46:12+02:00	pos	bert	28	4841060	4.62
2026-05-10T11:46:27+02:00	pos	bert	719053	5899248	5.63
2026-05-10T11:46:27+02:00	pos	bert	28	4859864	4.63
2026-05-10T11:46:42+02:00	pos	bert	719053	5848364	5.58
2026-05-10T11:46:42+02:00	pos	bert	28	4841012	4.62
2026-05-10T11:46:57+02:00	pos	bert	719053	5899240	5.63
2026-05-10T11:46:57+02:00	pos	bert	28	4836528	4.61
2026-05-10T11:47:12+02:00	pos	bert	28	4840844	4.62
2026-05-10T11:47:12+02:00	pos	bert	719053	5899244	5.63
2026-05-10T11:47:27+02:00	pos	bert	719053	6055940	5.78
2026-05-10T11:47:27+02:00	pos	bert	28	4841012	4.62
2026-05-10T11:47:42+02:00	pos	bert	719053	5899180	5.63
2026-05-10T11:47:42+02:00	pos	bert	28	4853664	4.63
2026-05-10T11:47:57+02:00	pos	bert	719053	5899292	5.63
2026-05-10T11:47:57+02:00	pos	bert	28	4836596	4.61
2026-05-10T11:48:12+02:00	pos	bert	719053	5844044	5.57
2026-05-10T11:48:12+02:00	pos	bert	28	4975900	4.75
2026-05-10T11:48:27+02:00	pos	bert	719053	5899080	5.63
2026-05-10T11:48:27+02:00	pos	bert	28	4840972	4.62
2026-05-10T11:48:42+02:00	pos	bert	719053	5899160	5.63
2026-05-10T11:48:42+02:00	pos	bert	28	4916808	4.69
2026-05-10T11:48:57+02:00	pos	bert	719053	5979788	5.70
2026-05-10T11:48:57+02:00	pos	bert	28	4840920	4.62
2026-05-10T11:49:12+02:00	pos	bert	719053	5899264	5.63
2026-05-10T11:49:12+02:00	pos	bert	28	4916828	4.69
2026-05-10T11:49:27+02:00	pos	bert	719053	5991120	5.71
2026-05-10T11:49:27+02:00	pos	bert	28	4840876	4.62
2026-05-10T11:49:42+02:00	pos	bert	719053	5709052	5.44
2026-05-10T11:49:42+02:00	pos	bert	28	4816768	4.59
2026-05-10T11:49:57+02:00	pos	bert	28	4841024	4.62
2026-05-10T11:49:57+02:00	pos	bert	719053	5991132	5.71
2026-05-10T11:50:12+02:00	pos	bert	719053	5991032	5.71
2026-05-10T11:50:12+02:00	pos	bert	28	4841288	4.62
2026-05-10T11:50:27+02:00	pos	bert	28	4742828	4.52
2026-05-10T11:50:27+02:00	pos	bert	719053	5915448	5.64
2026-05-10T11:50:42+02:00	pos	bert	719053	5991160	5.71
2026-05-10T11:50:42+02:00	pos	bert	28	4871436	4.65
2026-05-10T11:50:57+02:00	pos	bert	719053	5991052	5.71
2026-05-10T11:50:57+02:00	pos	bert	28	4911320	4.68
2026-05-10T11:51:12+02:00	pos	bert	719053	6101004	5.82
2026-05-10T11:51:12+02:00	pos	bert	28	4871568	4.65
2026-05-10T11:51:27+02:00	pos	bert	719053	5991172	5.71
2026-05-10T11:51:27+02:00	pos	bert	28	4871552	4.65
2026-05-10T11:51:42+02:00	pos	bert	719053	5991116	5.71
2026-05-10T11:51:42+02:00	pos	bert	28	4871648	4.65
2026-05-10T11:51:58+02:00	pos	bert	719053	6100828	5.82
2026-05-10T11:51:58+02:00	pos	bert	28	4777592	4.56
2026-05-10T11:52:13+02:00	pos	bert	719053	5991004	5.71
2026-05-10T11:52:13+02:00	pos	bert	28	4871628	4.65
2026-05-10T11:52:28+02:00	pos	bert	719053	5991072	5.71
2026-05-10T11:52:28+02:00	pos	bert	28	4871600	4.65
2026-05-10T11:52:43+02:00	pos	bert	719053	5991016	5.71
2026-05-10T11:52:43+02:00	pos	bert	28	4871560	4.65
2026-05-10T11:52:58+02:00	pos	bert	719053	6206388	5.92
2026-05-10T11:52:58+02:00	pos	bert	28	4945420	4.72
2026-05-10T11:53:13+02:00	pos	bert	719053	5991008	5.71
2026-05-10T11:53:13+02:00	pos	bert	28	4871524	4.65
2026-05-10T11:53:28+02:00	pos	bert	719053	5991036	5.71
2026-05-10T11:53:28+02:00	pos	bert	28	4871572	4.65
2026-05-10T11:53:43+02:00	pos	bert	719053	6003156	5.73
2026-05-10T11:53:43+02:00	pos	bert	28	4865328	4.64
2026-05-10T11:53:58+02:00	pos	bert	719053	5990968	5.71
2026-05-10T11:53:58+02:00	pos	bert	28	4871480	4.65
2026-05-10T11:54:13+02:00	pos	bert	719053	5991096	5.71
2026-05-10T11:54:13+02:00	pos	bert	28	4871588	4.65
2026-05-10T11:54:28+02:00	pos	bert	719053	6205296	5.92
2026-05-10T11:54:28+02:00	pos	bert	28	4871436	4.65
2026-05-10T11:54:43+02:00	pos	bert	719053	5991192	5.71
2026-05-10T11:54:43+02:00	pos	bert	28	4871628	4.65
2026-05-10T11:54:58+02:00	pos	bert	719053	5991004	5.71
2026-05-10T11:54:58+02:00	pos	bert	28	4864916	4.64
2026-05-10T11:55:13+02:00	pos	bert	719053	5991072	5.71
2026-05-10T11:55:13+02:00	pos	bert	28	4871528	4.65
2026-05-10T11:55:28+02:00	pos	bert	719053	6100952	5.82
2026-05-10T11:55:28+02:00	pos	bert	28	4945204	4.72
2026-05-10T11:55:43+02:00	pos	bert	719053	5991196	5.71
2026-05-10T11:55:43+02:00	pos	bert	28	4772348	4.55
2026-05-10T11:55:58+02:00	pos	bert	719053	5991204	5.71
2026-05-10T11:55:58+02:00	pos	bert	28	4772240	4.55
2026-05-10T11:56:13+02:00	pos	bert	719053	5675776	5.41
2026-05-10T11:56:13+02:00	pos	bert	28	4833096	4.61
2026-05-10T11:56:28+02:00	pos	bert	719053	5991164	5.71
2026-05-10T11:56:28+02:00	pos	bert	28	4777152	4.56
2026-05-10T11:56:43+02:00	pos	bert	719053	5991088	5.71
2026-05-10T11:56:43+02:00	pos	bert	28	4777080	4.56
2026-05-10T11:56:58+02:00	pos	bert	719053	5937744	5.66
2026-05-10T11:56:58+02:00	pos	bert	28	4772540	4.55
2026-05-10T11:57:13+02:00	pos	bert	719053	5842124	5.57
2026-05-10T11:57:13+02:00	pos	bert	28	4777020	4.56
2026-05-10T11:57:28+02:00	pos	bert	719053	5842100	5.57
2026-05-10T11:57:28+02:00	pos	bert	28	4777320	4.56
2026-05-10T11:57:43+02:00	pos	bert	719053	5842156	5.57
2026-05-10T11:57:43+02:00	pos	bert	28	4832856	4.61
2026-05-10T11:57:58+02:00	pos	bert	719053	5842204	5.57
2026-05-10T11:57:58+02:00	pos	bert	28	4772544	4.55
2026-05-10T11:58:13+02:00	pos	bert	719053	5846960	5.58
2026-05-10T11:58:13+02:00	pos	bert	28	4777144	4.56
2026-05-10T11:58:28+02:00	pos	bert	719053	5846832	5.58
2026-05-10T11:58:28+02:00	pos	bert	28	4772160	4.55
2026-05-10T11:58:43+02:00	pos	bert	719053	5842144	5.57
2026-05-10T11:58:43+02:00	pos	bert	28	4957444	4.73
2026-05-10T11:58:58+02:00	pos	bert	719053	5981132	5.70
2026-05-10T11:58:58+02:00	pos	bert	28	4957408	4.73
2026-05-10T11:59:13+02:00	pos	bert	719053	5846832	5.58
2026-05-10T11:59:13+02:00	pos	bert	28	4957352	4.73
2026-05-10T11:59:28+02:00	pos	bert	719053	5982112	5.70
2026-05-10T11:59:28+02:00	pos	bert	28	4957428	4.73
2026-05-10T11:59:43+02:00	pos	bert	719053	5846832	5.58
2026-05-10T11:59:43+02:00	pos	bert	28	4957368	4.73
2026-05-10T11:59:58+02:00	pos	bert	719053	5693588	5.43
2026-05-10T11:59:58+02:00	pos	bert	28	4957536	4.73
2026-05-10T12:00:13+02:00	pos	bert	719053	5846868	5.58
2026-05-10T12:00:13+02:00	pos	bert	28	4957576	4.73
2026-05-10T12:00:28+02:00	pos	bert	719053	5842044	5.57
2026-05-10T12:00:28+02:00	pos	bert	28	4957504	4.73
2026-05-10T12:00:43+02:00	pos	bert	719053	5922304	5.65
2026-05-10T12:00:43+02:00	pos	bert	28	4957504	4.73
2026-05-10T12:00:58+02:00	pos	bert	719053	5846772	5.58
2026-05-10T12:00:58+02:00	pos	bert	28	4957480	4.73
2026-05-10T12:01:13+02:00	pos	bert	719053	5981128	5.70
2026-05-10T12:01:13+02:00	pos	bert	28	4957364	4.73
2026-05-10T12:01:28+02:00	pos	bert	719053	5846732	5.58
2026-05-10T12:01:28+02:00	pos	bert	28	4716668	4.50
2026-05-10T12:01:43+02:00	pos	bert	719053	5889552	5.62
2026-05-10T12:01:43+02:00	pos	bert	28	5155580	4.92
2026-05-10T12:01:58+02:00	pos	bert	719053	5877172	5.60
2026-05-10T12:01:58+02:00	pos	bert	28	4957500	4.73
2026-05-10T12:02:13+02:00	pos	bert	719053	5830784	5.56
2026-05-10T12:02:13+02:00	pos	bert	28	4957448	4.73
2026-05-10T12:02:28+02:00	pos	bert	719053	5889556	5.62
2026-05-10T12:02:28+02:00	pos	bert	28	4957412	4.73
2026-05-10T12:02:43+02:00	pos	bert	719053	5877280	5.61
2026-05-10T12:02:43+02:00	pos	bert	28	4957548	4.73
2026-05-10T12:02:58+02:00	pos	bert	719053	5773636	5.51
2026-05-10T12:02:58+02:00	pos	bert	28	4907564	4.68
2026-05-10T12:03:13+02:00	pos	bert	719053	5877104	5.60
2026-05-10T12:03:13+02:00	pos	bert	28	4969556	4.74
2026-05-10T12:03:28+02:00	pos	bert	719053	5877260	5.60
2026-05-10T12:03:28+02:00	pos	bert	28	4957412	4.73
2026-05-10T12:03:43+02:00	pos	bert	719053	5877204	5.60
2026-05-10T12:03:43+02:00	pos	bert	28	4957344	4.73
2026-05-10T12:03:58+02:00	pos	bert	719053	5877172	5.60
2026-05-10T12:03:58+02:00	pos	bert	28	4957596	4.73
2026-05-10T12:04:13+02:00	pos	bert	719053	6020428	5.74
2026-05-10T12:04:13+02:00	pos	bert	28	4957440	4.73
2026-05-10T12:04:28+02:00	pos	bert	719053	5877348	5.61
2026-05-10T12:04:28+02:00	pos	bert	28	4957580	4.73
2026-05-10T12:04:43+02:00	pos	bert	719053	5877320	5.61
2026-05-10T12:04:43+02:00	pos	bert	28	4957440	4.73
2026-05-10T12:04:58+02:00	pos	bert	719053	5889688	5.62
2026-05-10T12:04:58+02:00	pos	bert	28	4883480	4.66
2026-05-10T12:05:13+02:00	pos	bert	719053	5877188	5.60
2026-05-10T12:05:13+02:00	pos	bert	28	5058644	4.82
2026-05-10T12:05:28+02:00	pos	bert	719053	6019844	5.74
2026-05-10T12:05:28+02:00	pos	bert	28	4957456	4.73
2026-05-10T12:05:43+02:00	pos	bert	719053	5877212	5.60
2026-05-10T12:05:43+02:00	pos	bert	28	4957548	4.73
2026-05-10T12:05:58+02:00	pos	bert	719053	5889736	5.62
2026-05-10T12:05:58+02:00	pos	bert	28	4667176	4.45
2026-05-10T12:06:13+02:00	pos	bert	719053	5877340	5.61
2026-05-10T12:06:13+02:00	pos	bert	28	5206988	4.97
2026-05-10T12:06:28+02:00	pos	bert	719053	5876968	5.60
2026-05-10T12:06:28+02:00	pos	bert	28	5206900	4.97
2026-05-10T12:06:43+02:00	pos	bert	719053	5777664	5.51
2026-05-10T12:06:43+02:00	pos	bert	28	5391420	5.14
2026-05-10T12:06:58+02:00	pos	bert	719053	5777852	5.51
2026-05-10T12:06:58+02:00	pos	bert	28	5206736	4.97
2026-05-10T12:07:13+02:00	pos	bert	719053	5777924	5.51
2026-05-10T12:07:13+02:00	pos	bert	28	5206792	4.97
2026-05-10T12:07:28+02:00	pos	bert	719053	5853900	5.58
2026-05-10T12:07:28+02:00	pos	bert	28	5571476	5.31
2026-05-10T12:07:43+02:00	pos	bert	719053	5671340	5.41
2026-05-10T12:07:43+02:00	pos	bert	28	5206652	4.97
2026-05-10T12:07:58+02:00	pos	bert	719053	5777828	5.51
2026-05-10T12:07:58+02:00	pos	bert	28	5206684	4.97
2026-05-10T12:08:13+02:00	pos	bert	719053	5777820	5.51
2026-05-10T12:08:13+02:00	pos	bert	28	4863164	4.64
2026-05-10T12:08:28+02:00	pos	bert	719053	5777812	5.51
2026-05-10T12:08:28+02:00	pos	bert	28	5206724	4.97
2026-05-10T12:08:43+02:00	pos	bert	719053	5777796	5.51
2026-05-10T12:08:43+02:00	pos	bert	28	5206656	4.97
2026-05-10T12:08:58+02:00	pos	bert	719053	5782320	5.51
2026-05-10T12:08:58+02:00	pos	bert	28	5189064	4.95
2026-05-10T12:09:13+02:00	pos	bert	719053	5782204	5.51
2026-05-10T12:09:13+02:00	pos	bert	28	5391568	5.14
2026-05-10T12:09:28+02:00	pos	bert	719053	5838272	5.57
2026-05-10T12:09:28+02:00	pos	bert	28	5206844	4.97
2026-05-10T12:09:43+02:00	pos	bert	719053	5696032	5.43
2026-05-10T12:09:43+02:00	pos	bert	28	5206744	4.97
2026-05-10T12:09:58+02:00	pos	bert	719053	5962960	5.69
2026-05-10T12:09:58+02:00	pos	bert	28	5219180	4.98
2026-05-10T12:10:13+02:00	pos	bert	719053	5962496	5.69
2026-05-10T12:10:13+02:00	pos	bert	28	5205824	4.96
2026-05-10T12:10:28+02:00	pos	bert	719053	5929816	5.66
2026-05-10T12:10:28+02:00	pos	bert	28	5390592	5.14
2026-05-10T12:10:43+02:00	pos	bert	719053	6063676	5.78
2026-05-10T12:10:43+02:00	pos	bert	28	5205632	4.96
2026-05-10T12:10:58+02:00	pos	bert	719053	5962264	5.69
2026-05-10T12:10:58+02:00	pos	bert	28	5570452	5.31
2026-05-10T12:11:13+02:00	pos	bert	719053	5962464	5.69
2026-05-10T12:11:13+02:00	pos	bert	28	5205792	4.96
2026-05-10T12:11:28+02:00	pos	bert	719053	5946448	5.67
2026-05-10T12:11:28+02:00	pos	bert	28	5170056	4.93
2026-05-10T12:11:43+02:00	pos	bert	719053	5962272	5.69
2026-05-10T12:11:43+02:00	pos	bert	28	5205676	4.96
2026-05-10T12:11:58+02:00	pos	bert	719053	5962384	5.69
2026-05-10T12:11:58+02:00	pos	bert	28	5205692	4.96
2026-05-10T12:12:13+02:00	pos	bert	719053	6062640	5.78
2026-05-10T12:12:13+02:00	pos	bert	28	5205672	4.96
2026-05-10T12:12:28+02:00	pos	bert	719053	5962488	5.69
2026-05-10T12:12:28+02:00	pos	bert	28	5205612	4.96
2026-05-10T12:12:43+02:00	pos	bert	719053	5898312	5.63
2026-05-10T12:12:43+02:00	pos	bert	28	5569836	5.31
2026-05-10T12:12:58+02:00	pos	bert	719053	6063824	5.78
2026-05-10T12:12:58+02:00	pos	bert	28	5205640	4.96
2026-05-10T12:13:13+02:00	pos	bert	719053	5962492	5.69
2026-05-10T12:13:13+02:00	pos	bert	28	5052304	4.82
2026-05-10T12:13:28+02:00	pos	bert	719053	5962432	5.69
2026-05-10T12:13:28+02:00	pos	bert	28	5205792	4.96
2026-05-10T12:13:43+02:00	pos	bert	719053	5918344	5.64
2026-05-10T12:13:43+02:00	pos	bert	28	5205808	4.96
2026-05-10T12:13:58+02:00	pos	bert	719053	5962416	5.69
2026-05-10T12:13:58+02:00	pos	bert	28	5205684	4.96
2026-05-10T12:14:13+02:00	pos	bert	719053	5962472	5.69
2026-05-10T12:14:13+02:00	pos	bert	28	5205676	4.96
2026-05-10T12:14:28+02:00	pos	bert	719053	5962276	5.69
2026-05-10T12:14:28+02:00	pos	bert	28	5205772	4.96
2026-05-10T12:14:43+02:00	pos	bert	719053	6160300	5.87
2026-05-10T12:14:43+02:00	pos	bert	28	5205728	4.96
2026-05-10T12:14:58+02:00	pos	bert	719053	5962404	5.69
2026-05-10T12:14:58+02:00	pos	bert	28	5390572	5.14
2026-05-10T12:15:13+02:00	pos	bert	719053	5962408	5.69
2026-05-10T12:15:13+02:00	pos	bert	28	5205872	4.96
2026-05-10T12:15:28+02:00	pos	bert	719053	6160408	5.88
2026-05-10T12:15:28+02:00	pos	bert	28	5570428	5.31
2026-05-10T12:15:43+02:00	pos	bert	719053	5962404	5.69
2026-05-10T12:15:43+02:00	pos	bert	28	5205688	4.96
2026-05-10T12:15:58+02:00	pos	bert	719053	5959028	5.68
2026-05-10T12:15:58+02:00	pos	bert	28	5205712	4.96
2026-05-10T12:16:13+02:00	pos	bert	719053	5962368	5.69
2026-05-10T12:16:13+02:00	pos	bert	28	5205752	4.96
2026-05-10T12:16:28+02:00	pos	bert	719053	5962388	5.69
2026-05-10T12:16:28+02:00	pos	bert	28	5205660	4.96
2026-05-10T12:16:43+02:00	pos	bert	719053	6063848	5.78
2026-05-10T12:16:43+02:00	pos	bert	28	5205712	4.96
2026-05-10T12:16:58+02:00	pos	bert	719053	5962260	5.69
2026-05-10T12:16:58+02:00	pos	bert	28	5205616	4.96
2026-05-10T12:17:13+02:00	pos	bert	719053	5962280	5.69
2026-05-10T12:17:13+02:00	pos	bert	28	5205736	4.96
2026-05-10T12:17:28+02:00	pos	bert	719053	5672236	5.41
2026-05-10T12:17:28+02:00	pos	bert	28	5205704	4.96
2026-05-10T12:17:43+02:00	pos	bert	719053	6211864	5.92
2026-05-10T12:17:43+02:00	pos	bert	28	5205788	4.96
2026-05-10T12:17:58+02:00	pos	bert	719053	6211712	5.92
2026-05-10T12:17:58+02:00	pos	bert	28	5205688	4.96
2026-05-10T12:18:13+02:00	pos	bert	719053	6396324	6.10
2026-05-10T12:18:13+02:00	pos	bert	28	5570292	5.31
2026-05-10T12:18:28+02:00	pos	bert	719053	6211620	5.92
2026-05-10T12:18:28+02:00	pos	bert	28	5205824	4.96
2026-05-10T12:18:43+02:00	pos	bert	719053	6211772	5.92
2026-05-10T12:18:43+02:00	pos	bert	28	5205716	4.96
2026-05-10T12:18:58+02:00	pos	bert	719053	6575508	6.27
2026-05-10T12:18:58+02:00	pos	bert	28	5205832	4.96
2026-05-10T12:19:13+02:00	pos	bert	719053	6211660	5.92
2026-05-10T12:19:13+02:00	pos	bert	28	5390448	5.14
2026-05-10T12:19:28+02:00	pos	bert	719053	6396116	6.10
2026-05-10T12:19:28+02:00	pos	bert	28	5205712	4.96
2026-05-10T12:19:43+02:00	pos	bert	719053	6211824	5.92
2026-05-10T12:19:43+02:00	pos	bert	28	5570320	5.31
2026-05-10T12:19:58+02:00	pos	bert	719053	6576244	6.27
2026-05-10T12:19:58+02:00	pos	bert	28	5205792	4.96
2026-05-10T12:20:13+02:00	pos	bert	719053	6211756	5.92
2026-05-10T12:20:13+02:00	pos	bert	28	4837624	4.61
