timestamp	feature	model	pid	rss_kb	rss_gb
2026-05-08T22:34:16+02:00	length	bert	3762993	5158416	4.92
2026-05-08T22:34:26+02:00	length	bert	3762993	5456932	5.20
2026-05-08T22:34:36+02:00	length	bert	3762993	5605304	5.35
2026-05-08T22:34:46+02:00	length	bert	3762993	5605344	5.35
2026-05-08T22:34:56+02:00	length	bert	3762993	5605352	5.35
2026-05-08T22:35:06+02:00	length	bert	3762993	5605352	5.35
2026-05-08T22:35:16+02:00	length	bert	3762993	5605396	5.35
2026-05-08T22:35:26+02:00	length	bert	3762993	5605392	5.35
2026-05-08T22:35:36+02:00	length	bert	3762993	5605420	5.35
2026-05-08T22:35:46+02:00	length	bert	3762993	5605200	5.35
2026-05-08T22:35:56+02:00	length	bert	3762993	5787892	5.52
2026-05-08T22:36:06+02:00	length	bert	3762993	5965512	5.69
2026-05-08T22:36:16+02:00	length	bert	3762993	5168692	4.93
2026-05-08T22:36:26+02:00	length	bert	3762993	5168016	4.93
2026-05-08T22:36:36+02:00	length	bert	3762993	5573412	5.32
2026-05-08T22:36:46+02:00	length	bert	3762993	5605388	5.35
2026-05-08T22:36:56+02:00	length	bert	3762993	5605396	5.35
2026-05-08T22:37:06+02:00	length	bert	3762993	5605416	5.35
2026-05-08T22:37:16+02:00	length	bert	3762993	5605212	5.35
2026-05-08T22:37:26+02:00	length	bert	3762993	5605224	5.35
2026-05-08T22:37:36+02:00	length	bert	3762993	5605228	5.35
2026-05-08T22:37:46+02:00	length	bert	3762993	5605232	5.35
2026-05-08T22:37:56+02:00	length	bert	3762993	5787920	5.52
2026-05-08T22:38:06+02:00	length	bert	3762993	5964988	5.69
2026-05-08T22:38:16+02:00	length	bert	3762993	5436536	5.18
2026-05-08T22:38:26+02:00	length	bert	3762993	5605360	5.35
2026-05-08T22:38:36+02:00	length	bert	3762993	5605364	5.35
2026-05-08T22:38:46+02:00	length	bert	3762993	5605396	5.35
2026-05-08T22:38:56+02:00	length	bert	3762993	5605196	5.35
2026-05-08T22:39:06+02:00	length	bert	3762993	5605212	5.35
2026-05-08T22:39:16+02:00	length	bert	3762993	5605440	5.35
2026-05-08T22:39:26+02:00	length	bert	3762993	5787840	5.52
2026-05-08T22:39:36+02:00	length	bert	3762993	5787884	5.52
2026-05-08T22:39:46+02:00	length	bert	3762993	5184508	4.94
2026-05-08T22:39:56+02:00	length	bert	3762993	5605196	5.35
2026-05-08T22:40:06+02:00	length	bert	3762993	5605220	5.35
2026-05-08T22:40:16+02:00	length	bert	3762993	5605256	5.35
2026-05-08T22:40:26+02:00	length	bert	3762993	5605260	5.35
2026-05-08T22:40:36+02:00	length	bert	3762993	5605248	5.35
2026-05-08T22:40:46+02:00	length	bert	3762993	5610736	5.35
2026-05-08T22:40:56+02:00	length	bert	3762993	5610648	5.35
2026-05-08T22:41:06+02:00	length	bert	3762993	5610808	5.35
2026-05-08T22:41:16+02:00	length	bert	3762993	5610760	5.35
2026-05-08T22:41:26+02:00	length	bert	3762993	5794952	5.53
2026-05-08T22:41:36+02:00	length	bert	3762993	5794896	5.53
2026-05-08T22:41:46+02:00	length	bert	3762993	5973980	5.70
2026-05-08T22:41:56+02:00	length	bert	3762993	5467524	5.21
2026-05-08T22:42:06+02:00	length	bert	3762993	5556576	5.30
2026-05-08T22:42:16+02:00	length	bert	3762993	5610640	5.35
2026-05-08T22:42:26+02:00	length	bert	3762993	5610556	5.35
2026-05-08T22:42:36+02:00	length	bert	3762993	5610728	5.35
2026-05-08T22:42:46+02:00	length	bert	3762993	5610636	5.35
2026-05-08T22:42:56+02:00	length	bert	3762993	5610576	5.35
2026-05-08T22:43:06+02:00	length	bert	3762993	5610780	5.35
2026-05-08T22:43:16+02:00	length	bert	3762993	5610684	5.35
2026-05-08T22:43:26+02:00	length	bert	3762993	5623020	5.36
2026-05-08T22:43:36+02:00	length	bert	3762993	5794800	5.53
2026-05-08T22:43:46+02:00	length	bert	3762993	5794732	5.53
2026-05-08T22:43:56+02:00	length	bert	3762993	5974076	5.70
2026-05-08T22:44:06+02:00	length	bert	3762993	5974228	5.70
2026-05-08T22:44:16+02:00	length	bert	3762993	5450368	5.20
2026-05-08T22:44:26+02:00	length	bert	3762993	5610556	5.35
2026-05-08T22:44:36+02:00	length	bert	3762993	5610796	5.35
2026-05-08T22:44:46+02:00	length	bert	3762993	5610712	5.35
2026-05-08T22:44:56+02:00	length	bert	3762993	5610636	5.35
2026-05-08T22:45:06+02:00	length	bert	3762993	5610804	5.35
2026-05-08T22:45:16+02:00	length	bert	3762993	5610732	5.35
2026-05-08T22:45:26+02:00	length	bert	3762993	5610620	5.35
2026-05-08T22:45:36+02:00	length	bert	3762993	5610576	5.35
2026-05-08T22:45:46+02:00	length	bert	3762993	5623128	5.36
2026-05-08T22:45:56+02:00	length	bert	3762993	5794920	5.53
2026-05-08T22:46:06+02:00	length	bert	3762993	5794868	5.53
2026-05-08T22:46:16+02:00	length	bert	3762993	5974176	5.70
2026-05-08T22:46:26+02:00	length	bert	3762993	5170156	4.93
2026-05-08T22:46:36+02:00	length	bert	3762993	5530176	5.27
2026-05-08T22:46:46+02:00	length	bert	3762993	5610624	5.35
2026-05-08T22:46:56+02:00	length	bert	3762993	5610804	5.35
2026-05-08T22:47:06+02:00	length	bert	3762993	5610752	5.35
2026-05-08T22:47:16+02:00	length	bert	3762993	5610696	5.35
2026-05-08T22:47:26+02:00	length	bert	3762993	5610616	5.35
2026-05-08T22:47:36+02:00	length	bert	3762993	5610772	5.35
2026-05-08T22:47:46+02:00	length	bert	3762993	5610684	5.35
2026-05-08T22:47:56+02:00	length	bert	3762993	5610632	5.35
2026-05-08T22:48:06+02:00	length	bert	3762993	5630608	5.37
2026-05-08T22:48:16+02:00	length	bert	3762993	5794736	5.53
2026-05-08T22:48:26+02:00	length	bert	3762993	5794924	5.53
2026-05-08T22:48:36+02:00	length	bert	3762993	5974228	5.70
2026-05-08T22:48:46+02:00	length	bert	3762993	5489952	5.24
2026-05-08T22:48:56+02:00	length	bert	3762993	5610560	5.35
2026-05-08T22:49:06+02:00	length	bert	3762993	5610696	5.35
2026-05-08T22:49:16+02:00	length	bert	3762993	5610616	5.35
2026-05-08T22:49:26+02:00	length	bert	3762993	5610556	5.35
2026-05-08T22:49:36+02:00	length	bert	3762993	5610744	5.35
2026-05-08T22:49:46+02:00	length	bert	3762993	5610628	5.35
2026-05-08T22:49:56+02:00	length	bert	3762993	5610564	5.35
2026-05-08T22:50:06+02:00	length	bert	3762993	5610744	5.35
2026-05-08T22:50:16+02:00	length	bert	3762993	5794924	5.53
2026-05-08T22:50:26+02:00	length	bert	3762993	5794820	5.53
2026-05-08T22:50:36+02:00	length	bert	3762993	5974328	5.70
2026-05-08T22:50:46+02:00	length	bert	3762993	5247716	5.00
2026-05-08T22:50:56+02:00	length	bert	3762993	5610652	5.35
2026-05-08T22:51:06+02:00	length	bert	3762993	5610556	5.35
2026-05-08T22:51:16+02:00	length	bert	3762993	5610760	5.35
2026-05-08T22:51:26+02:00	length	bert	3762993	5612204	5.35
2026-05-08T22:51:36+02:00	length	bert	3762993	5612312	5.35
2026-05-08T22:51:46+02:00	length	bert	3762993	5612232	5.35
2026-05-08T22:51:56+02:00	length	bert	3762993	5612268	5.35
2026-05-08T22:52:06+02:00	length	bert	3762993	5612284	5.35
2026-05-08T22:52:16+02:00	length	bert	3762993	5612244	5.35
2026-05-08T22:52:26+02:00	length	bert	3762993	5612124	5.35
2026-05-08T22:52:36+02:00	length	bert	3762993	5612132	5.35
2026-05-08T22:52:46+02:00	length	bert	3762993	5612244	5.35
2026-05-08T22:52:56+02:00	length	bert	3762993	5612352	5.35
2026-05-08T22:53:06+02:00	length	bert	3762993	5612140	5.35
2026-05-08T22:53:16+02:00	length	bert	3762993	5612856	5.35
2026-05-08T22:53:26+02:00	length	bert	3762993	5796780	5.53
2026-05-08T22:53:36+02:00	length	bert	3762993	5796624	5.53
2026-05-08T22:53:46+02:00	length	bert	3762993	5796708	5.53
2026-05-08T22:53:56+02:00	length	bert	3762993	5796812	5.53
2026-05-08T22:54:06+02:00	length	bert	3762993	5976256	5.70
2026-05-08T22:54:16+02:00	length	bert	3762993	5976836	5.70
2026-05-08T22:54:26+02:00	length	bert	3762993	5135488	4.90
2026-05-08T22:54:37+02:00	length	bert	3762993	5516484	5.26
2026-05-08T22:54:47+02:00	length	bert	3762993	5612136	5.35
2026-05-08T22:54:57+02:00	length	bert	3762993	5612312	5.35
2026-05-08T22:55:07+02:00	length	bert	3762993	5612124	5.35
2026-05-08T22:55:17+02:00	length	bert	3762993	5612120	5.35
2026-05-08T22:55:27+02:00	length	bert	3762993	5612136	5.35
2026-05-08T22:55:37+02:00	length	bert	3762993	5612264	5.35
2026-05-08T22:55:47+02:00	length	bert	3762993	5612252	5.35
2026-05-08T22:55:57+02:00	length	bert	3762993	5612304	5.35
2026-05-08T22:56:07+02:00	length	bert	3762993	5612292	5.35
2026-05-08T22:56:17+02:00	length	bert	3762993	5796656	5.53
2026-05-08T22:56:27+02:00	length	bert	3762993	5796916	5.53
2026-05-08T22:56:37+02:00	length	bert	3762993	5976836	5.70
2026-05-08T22:56:47+02:00	length	bert	3762993	5976620	5.70
2026-05-08T22:56:57+02:00	length	bert	3762993	5498472	5.24
2026-05-08T22:57:07+02:00	length	bert	3762993	5612260	5.35
2026-05-08T22:57:17+02:00	length	bert	3762993	5612336	5.35
2026-05-08T22:57:27+02:00	length	bert	3762993	5612200	5.35
2026-05-08T22:57:37+02:00	length	bert	3762993	5612204	5.35
2026-05-08T22:57:47+02:00	length	bert	3762993	5612300	5.35
2026-05-08T22:57:57+02:00	length	bert	3762993	5612236	5.35
2026-05-08T22:58:07+02:00	length	bert	3762993	5612204	5.35
2026-05-08T22:58:17+02:00	length	bert	3762993	5612216	5.35
2026-05-08T22:58:27+02:00	length	bert	3762993	5612304	5.35
2026-05-08T22:58:37+02:00	length	bert	3762993	5612244	5.35
2026-05-08T22:58:47+02:00	length	bert	3762993	5757796	5.49
2026-05-08T22:58:57+02:00	length	bert	3762993	5796708	5.53
2026-05-08T22:59:07+02:00	length	bert	3762993	5976240	5.70
2026-05-08T22:59:17+02:00	length	bert	3762993	5976736	5.70
2026-05-08T22:59:27+02:00	length	bert	3762993	5976728	5.70
2026-05-08T22:59:37+02:00	length	bert	3762993	5368560	5.12
2026-05-08T22:59:47+02:00	length	bert	3762993	5526540	5.27
2026-05-08T22:59:57+02:00	length	bert	3762993	5612180	5.35
2026-05-08T23:00:07+02:00	length	bert	3762993	5612124	5.35
2026-05-08T23:00:17+02:00	length	bert	3762993	5612164	5.35
2026-05-08T23:00:27+02:00	length	bert	3762993	5612140	5.35
2026-05-08T23:00:37+02:00	length	bert	3762993	5612340	5.35
2026-05-08T23:00:47+02:00	length	bert	3762993	5612284	5.35
2026-05-08T23:00:57+02:00	length	bert	3762993	5612216	5.35
2026-05-08T23:01:07+02:00	length	bert	3762993	5612288	5.35
2026-05-08T23:01:17+02:00	length	bert	3762993	5612344	5.35
2026-05-08T23:01:27+02:00	length	bert	3762993	5612120	5.35
2026-05-08T23:01:37+02:00	length	bert	3762993	5612216	5.35
2026-05-08T23:01:47+02:00	length	bert	3762993	5612216	5.35
2026-05-08T23:01:57+02:00	length	bert	3762993	5624500	5.36
2026-05-08T23:02:07+02:00	length	bert	3762993	5612228	5.35
2026-05-08T23:02:17+02:00	length	bert	3762993	5796908	5.53
2026-05-08T23:02:27+02:00	length	bert	3762993	5796748	5.53
2026-05-08T23:02:37+02:00	length	bert	3762993	5796844	5.53
2026-05-08T23:02:47+02:00	length	bert	3762993	5796772	5.53
2026-05-08T23:02:57+02:00	length	bert	3762993	5976276	5.70
2026-05-08T23:03:07+02:00	length	bert	3762993	5976816	5.70
2026-05-08T23:03:17+02:00	length	bert	3762993	5451748	5.20
2026-05-08T23:03:27+02:00	length	bert	3762993	5612300	5.35
2026-05-08T23:03:37+02:00	length	bert	3762993	5612388	5.35
2026-05-08T23:03:47+02:00	length	bert	3762993	5612184	5.35
2026-05-08T23:03:57+02:00	length	bert	3762993	5612300	5.35
2026-05-08T23:04:07+02:00	length	bert	3762993	5612388	5.35
2026-05-08T23:04:17+02:00	length	bert	3762993	5612324	5.35
2026-05-08T23:04:27+02:00	length	bert	3762993	5612216	5.35
2026-05-08T23:04:37+02:00	length	bert	3762993	5612200	5.35
2026-05-08T23:04:47+02:00	length	bert	3762993	5612400	5.35
2026-05-08T23:04:57+02:00	length	bert	3762993	5612184	5.35
2026-05-08T23:05:07+02:00	length	bert	3762993	5612404	5.35
2026-05-08T23:05:17+02:00	length	bert	3762993	5612176	5.35
2026-05-08T23:05:27+02:00	length	bert	3762993	5624464	5.36
2026-05-08T23:05:37+02:00	length	bert	3762993	5739928	5.47
2026-05-08T23:05:47+02:00	length	bert	3762993	5796932	5.53
2026-05-08T23:05:57+02:00	length	bert	3762993	5976356	5.70
2026-05-08T23:06:07+02:00	length	bert	3762993	5076260	4.84
2026-05-08T23:06:17+02:00	length	bert	3762993	5543572	5.29
2026-05-08T23:06:27+02:00	length	bert	3762993	5612404	5.35
2026-05-08T23:06:37+02:00	length	bert	3762993	5612252	5.35
2026-05-08T23:06:47+02:00	length	bert	3762993	5612264	5.35
2026-05-08T23:06:57+02:00	length	bert	3762993	5612396	5.35
2026-05-08T23:07:07+02:00	length	bert	3762993	5612396	5.35
2026-05-08T23:07:17+02:00	length	bert	3762993	5612296	5.35
2026-05-08T23:07:27+02:00	length	bert	3762993	5612400	5.35
2026-05-08T23:07:37+02:00	length	bert	3762993	5612384	5.35
2026-05-08T23:07:47+02:00	length	bert	3762993	5612372	5.35
2026-05-08T23:07:57+02:00	length	bert	3762993	5612276	5.35
2026-05-08T23:08:07+02:00	length	bert	3762993	5612400	5.35
2026-05-08T23:08:17+02:00	length	bert	3762993	5796900	5.53
2026-05-08T23:08:27+02:00	length	bert	3762993	5796880	5.53
2026-05-08T23:08:37+02:00	length	bert	3762993	5976488	5.70
2026-05-08T23:08:47+02:00	length	bert	3762993	5137740	4.90
2026-05-08T23:08:57+02:00	length	bert	3762993	5529960	5.27
2026-05-08T23:09:07+02:00	length	bert	3762993	5612200	5.35
2026-05-08T23:09:17+02:00	length	bert	3762993	5612272	5.35
2026-05-08T23:09:27+02:00	length	bert	3762993	5612224	5.35
2026-05-08T23:09:37+02:00	length	bert	3762993	5612336	5.35
2026-05-08T23:09:47+02:00	length	bert	3762993	5612412	5.35
2026-05-08T23:09:57+02:00	length	bert	3762993	5612324	5.35
2026-05-08T23:10:07+02:00	length	bert	3762993	5612224	5.35
2026-05-08T23:10:17+02:00	length	bert	3762993	5612368	5.35
2026-05-08T23:10:27+02:00	length	bert	3762993	5624420	5.36
2026-05-08T23:10:37+02:00	length	bert	3762993	5796696	5.53
2026-05-08T23:10:47+02:00	length	bert	3762993	5796804	5.53
2026-05-08T23:10:57+02:00	length	bert	3762993	5976364	5.70
2026-05-08T23:11:07+02:00	length	bert	3762993	5104944	4.87
2026-05-08T23:11:17+02:00	length	bert	3762993	5506004	5.25
2026-05-08T23:11:27+02:00	length	bert	3762993	5612200	5.35
2026-05-08T23:11:37+02:00	length	bert	3762993	5612296	5.35
2026-05-08T23:11:47+02:00	length	bert	3762993	5612392	5.35
2026-05-08T23:11:57+02:00	length	bert	3762993	5612412	5.35
2026-05-08T23:12:07+02:00	length	bert	3762993	5612224	5.35
2026-05-08T23:12:17+02:00	length	bert	3762993	5612276	5.35
2026-05-08T23:12:27+02:00	length	bert	3762993	5612344	5.35
2026-05-08T23:12:37+02:00	length	bert	3762993	5612344	5.35
2026-05-08T23:12:47+02:00	length	bert	3762993	5369956	5.12
2026-05-08T23:12:57+02:00	length	bert	3762993	5431632	5.18
2026-05-08T23:13:07+02:00	length	bert	3762993	5419268	5.17
2026-05-08T23:13:17+02:00	length	bert	3762993	5419288	5.17
2026-05-08T23:13:27+02:00	length	bert	3762993	5537452	5.28
2026-05-08T23:13:37+02:00	length	bert	3762993	5419284	5.17
2026-05-08T23:13:47+02:00	length	bert	3762993	5419328	5.17
2026-05-08T23:13:57+02:00	length	bert	3762993	5537496	5.28
2026-05-08T23:14:07+02:00	length	bert	3762993	5419308	5.17
2026-05-08T23:14:17+02:00	length	bert	3762993	5419392	5.17
2026-05-08T23:14:27+02:00	length	bert	3762993	5537256	5.28
2026-05-08T23:14:37+02:00	length	bert	3762993	5419508	5.17
2026-05-08T23:14:47+02:00	length	bert	3762993	5419360	5.17
2026-05-08T23:14:57+02:00	length	bert	3762993	5537444	5.28
2026-05-08T23:15:07+02:00	length	bert	3762993	5419440	5.17
2026-05-08T23:15:17+02:00	length	bert	3762993	5419436	5.17
2026-05-08T23:15:27+02:00	length	bert	3762993	5537368	5.28
2026-05-08T23:15:37+02:00	length	bert	3762993	5419488	5.17
2026-05-08T23:15:47+02:00	length	bert	3762993	5419308	5.17
2026-05-08T23:15:57+02:00	length	bert	3762993	5537452	5.28
2026-05-08T23:16:07+02:00	length	bert	3762993	5419276	5.17
2026-05-08T23:16:17+02:00	length	bert	3762993	5419368	5.17
2026-05-08T23:16:27+02:00	length	bert	3762993	5537496	5.28
2026-05-08T23:16:37+02:00	length	bert	3762993	5419356	5.17
2026-05-08T23:16:47+02:00	length	bert	3762993	5396764	5.15
2026-05-08T23:16:57+02:00	length	bert	3762993	5537356	5.28
2026-05-08T23:17:07+02:00	length	bert	3762993	5419344	5.17
2026-05-08T23:17:17+02:00	length	bert	3762993	5354172	5.11
2026-05-08T23:17:27+02:00	length	bert	3762993	5431436	5.18
2026-05-08T23:17:37+02:00	length	bert	3762993	5419448	5.17
2026-05-08T23:17:47+02:00	length	bert	3762993	5331908	5.08
2026-05-08T23:17:57+02:00	length	bert	3762993	5431556	5.18
2026-05-08T23:18:07+02:00	length	bert	3762993	5419260	5.17
2026-05-08T23:18:17+02:00	length	bert	3762993	5537452	5.28
2026-05-08T23:18:27+02:00	length	bert	3762993	5419276	5.17
2026-05-08T23:18:37+02:00	length	bert	3762993	5323768	5.08
2026-05-08T23:18:47+02:00	length	bert	3762993	5431640	5.18
2026-05-08T23:18:57+02:00	length	bert	3762993	5419344	5.17
2026-05-08T23:19:07+02:00	length	bert	3762993	5353176	5.11
2026-05-08T23:19:17+02:00	length	bert	3762993	5426512	5.18
2026-05-08T23:19:27+02:00	length	bert	3762993	5336164	5.09
2026-05-08T23:19:37+02:00	length	bert	3762993	5336376	5.09
2026-05-08T23:19:47+02:00	length	bert	3762993	5291684	5.05
2026-05-08T23:19:57+02:00	length	bert	3762993	5426444	5.18
2026-05-08T23:20:07+02:00	length	bert	3762993	5336396	5.09
2026-05-08T23:20:17+02:00	length	bert	3762993	5336316	5.09
2026-05-08T23:20:27+02:00	length	bert	3762993	5336272	5.09
2026-05-08T23:20:37+02:00	length	bert	3762993	5512064	5.26
2026-05-08T23:20:47+02:00	length	bert	3762993	5348496	5.10
2026-05-08T23:20:57+02:00	length	bert	3762993	5336288	5.09
2026-05-08T23:21:07+02:00	length	bert	3762993	5336292	5.09
2026-05-08T23:21:17+02:00	length	bert	3762993	5511568	5.26
2026-05-08T23:21:27+02:00	length	bert	3762993	5336384	5.09
2026-05-08T23:21:37+02:00	length	bert	3762993	5336340	5.09
2026-05-08T23:21:47+02:00	length	bert	3762993	5324660	5.08
2026-05-08T23:21:57+02:00	length	bert	3762993	5426408	5.18
2026-05-08T23:22:07+02:00	length	bert	3762993	5336324	5.09
2026-05-08T23:22:17+02:00	length	bert	3762993	5336240	5.09
2026-05-08T23:22:27+02:00	length	bert	3762993	5336200	5.09
2026-05-08T23:22:37+02:00	length	bert	3762993	5511712	5.26
2026-05-08T23:22:47+02:00	length	bert	3762993	5336228	5.09
2026-05-08T23:22:57+02:00	length	bert	3762993	5336192	5.09
2026-05-08T23:23:07+02:00	length	bert	3762993	5288104	5.04
2026-05-08T23:23:17+02:00	length	bert	3762993	5426560	5.18
2026-05-08T23:23:27+02:00	length	bert	3762993	5336212	5.09
2026-05-08T23:23:37+02:00	length	bert	3762993	5336160	5.09
2026-05-08T23:23:47+02:00	length	bert	3762993	5426568	5.18
2026-05-08T23:23:57+02:00	length	bert	3762993	5336236	5.09
2026-05-08T23:24:07+02:00	length	bert	3762993	5426384	5.18
2026-05-08T23:24:17+02:00	length	bert	3762993	5298580	5.05
2026-05-08T23:24:27+02:00	length	bert	3762993	5298500	5.05
2026-05-08T23:24:37+02:00	length	bert	3762993	5298480	5.05
2026-05-08T23:24:47+02:00	length	bert	3762993	5298564	5.05
2026-05-08T23:24:57+02:00	length	bert	3762993	5376308	5.13
2026-05-08T23:25:07+02:00	length	bert	3762993	5241084	5.00
2026-05-08T23:25:17+02:00	length	bert	3762993	5298548	5.05
2026-05-08T23:25:27+02:00	length	bert	3762993	5298500	5.05
2026-05-08T23:25:37+02:00	length	bert	3762993	5298444	5.05
2026-05-08T23:25:47+02:00	length	bert	3762993	5311060	5.07
2026-05-08T23:25:57+02:00	length	bert	3762993	5449100	5.20
2026-05-08T23:26:07+02:00	length	bert	3762993	5449644	5.20
2026-05-08T23:26:17+02:00	length	bert	3762993	5101460	4.87
2026-05-08T23:26:27+02:00	length	bert	3762993	5247104	5.00
2026-05-08T23:26:37+02:00	length	bert	3762993	5298592	5.05
2026-05-08T23:26:47+02:00	length	bert	3762993	5298524	5.05
2026-05-08T23:26:57+02:00	length	bert	3762993	5376404	5.13
2026-05-08T23:27:07+02:00	length	bert	3762993	5376364	5.13
2026-05-08T23:27:17+02:00	length	bert	3762993	5449672	5.20
2026-05-08T23:27:27+02:00	length	bert	3762993	5298660	5.05
2026-05-08T23:27:37+02:00	length	bert	3762993	5298592	5.05
2026-05-08T23:27:47+02:00	length	bert	3762993	5298540	5.05
2026-05-08T23:27:57+02:00	length	bert	3762993	5298480	5.05
2026-05-08T23:28:07+02:00	length	bert	3762993	5298684	5.05
2026-05-08T23:28:17+02:00	length	bert	3762993	5272524	5.03
2026-05-08T23:28:27+02:00	length	bert	3762993	5085080	4.85
2026-05-08T23:28:37+02:00	length	bert	3762993	5205116	4.96
2026-05-08T23:28:47+02:00	length	bert	3762993	5205092	4.96
2026-05-08T23:28:57+02:00	length	bert	3762993	5205292	4.96
2026-05-08T23:29:07+02:00	length	bert	3762993	5205184	4.96
2026-05-08T23:29:17+02:00	length	bert	3762993	5205092	4.96
2026-05-08T23:29:27+02:00	length	bert	3762993	5205264	4.96
2026-05-08T23:29:37+02:00	length	bert	3762993	5204912	4.96
2026-05-08T23:29:47+02:00	length	bert	3762993	5205112	4.96
2026-05-08T23:29:57+02:00	length	bert	3762993	5193152	4.95
2026-05-08T23:30:07+02:00	length	bert	3762993	5183864	4.94
2026-05-08T23:30:17+02:00	length	bert	3762993	5205184	4.96
2026-05-08T23:30:27+02:00	length	bert	3762993	5205128	4.96
2026-05-08T23:30:37+02:00	length	bert	3762993	5320044	5.07
2026-05-08T23:30:47+02:00	length	bert	3762993	5186552	4.95
2026-05-08T23:30:57+02:00	length	bert	3762993	5199944	4.96
2026-05-08T23:31:07+02:00	length	bert	3762993	5205220	4.96
2026-05-08T23:31:17+02:00	length	bert	3762993	5320888	5.07
2026-05-08T23:31:27+02:00	length	bert	3762993	5183348	4.94
2026-05-08T23:31:37+02:00	length	bert	3762993	5212816	4.97
2026-05-08T23:31:47+02:00	length	bert	3762993	5144024	4.91
2026-05-08T23:31:57+02:00	length	bert	3762993	5224412	4.98
2026-05-08T23:32:07+02:00	length	bert	3762993	5163788	4.92
2026-05-08T23:32:17+02:00	length	bert	3762993	5187444	4.95
2026-05-08T23:32:27+02:00	length	bert	3762993	5163472	4.92
2026-05-08T23:32:37+02:00	length	bert	3762993	5159128	4.92
2026-05-08T23:32:47+02:00	length	bert	3762993	5163832	4.92
2026-05-08T23:32:57+02:00	length	bert	3762993	5187480	4.95
2026-05-08T23:33:07+02:00	length	bert	3762993	5159112	4.92
2026-05-08T23:33:17+02:00	length	bert	3762993	5163812	4.92
2026-05-08T23:33:27+02:00	length	bert	3762993	5158888	4.92
2026-05-08T23:33:37+02:00	length	bert	3762993	5307416	5.06
2026-05-08T23:33:47+02:00	length	bert	3762993	5263216	5.02
2026-05-08T23:33:57+02:00	length	bert	3762993	5201864	4.96
2026-05-08T23:34:07+02:00	length	bert	3762993	5201748	4.96
2026-05-08T23:34:17+02:00	length	bert	3762993	5201860	4.96
2026-05-08T23:34:27+02:00	length	bert	3762993	5201764	4.96
2026-05-08T23:34:37+02:00	length	bert	3762993	5202140	4.96
2026-05-08T23:34:48+02:00	length	bert	3762993	5201776	4.96
2026-05-08T23:34:58+02:00	length	bert	3762993	5201676	4.96
2026-05-08T23:35:08+02:00	length	bert	3762993	5197316	4.96
2026-05-08T23:35:18+02:00	length	bert	3762993	5201688	4.96
2026-05-08T23:35:28+02:00	length	bert	3762993	5263044	5.02
2026-05-08T23:35:38+02:00	length	bert	3762993	5263244	5.02
2026-05-08T23:35:48+02:00	length	bert	3762993	5307424	5.06
2026-05-08T23:35:58+02:00	length	bert	3762993	5183616	4.94
2026-05-08T23:36:08+02:00	length	bert	3762993	5197256	4.96
2026-05-08T23:36:18+02:00	length	bert	3762993	5118428	4.88
2026-05-08T23:36:28+02:00	length	bert	3762993	5120476	4.88
2026-05-08T23:36:38+02:00	length	bert	3762993	5086504	4.85
