subset,model,word_rep_mode,feature,pos,class,metric,layer,mean,ci_low,ci_high,n_tokens,source_csv
ADJ_head_dist,bert-base-uncased,first,head_dist,ADJ,-6,iso,0,0.11668407171964645,0.10893812775611877,0.12619663774967194,796,en_ewt-ud-train_sentences.csv
ADJ_head_dist,bert-base-uncased,first,head_dist,ADJ,-6,iso,1,0.11247849464416504,0.10493554919958115,0.1210479885339737,796,en_ewt-ud-train_sentences.csv
ADJ_head_dist,bert-base-uncased,first,head_dist,ADJ,-6,iso,2,0.10721752792596817,0.10047531872987747,0.11471246927976608,796,en_ewt-ud-train_sentences.csv
ADJ_head_dist,bert-base-uncased,first,head_dist,ADJ,-6,iso,3,0.10308954119682312,0.09564484655857086,0.10989641398191452,796,en_ewt-ud-train_sentences.csv
ADJ_head_dist,bert-base-uncased,first,head_dist,ADJ,-6,iso,4,0.09699942916631699,0.09014695137739182,0.1024497002363205,796,en_ewt-ud-train_sentences.csv
ADJ_head_dist,bert-base-uncased,first,head_dist,ADJ,-6,iso,5,0.09667174518108368,0.09064891189336777,0.1010478138923645,796,en_ewt-ud-train_sentences.csv
ADJ_head_dist,bert-base-uncased,first,head_dist,ADJ,-6,iso,6,0.09788955748081207,0.09286032617092133,0.10212553292512894,796,en_ewt-ud-train_sentences.csv
ADJ_head_dist,bert-base-uncased,first,head_dist,ADJ,-6,iso,7,0.10211393237113953,0.09654580801725388,0.10680259764194489,796,en_ewt-ud-train_sentences.csv
ADJ_head_dist,bert-base-uncased,first,head_dist,ADJ,-6,iso,8,0.10461882501840591,0.09980626404285431,0.10916147381067276,796,en_ewt-ud-train_sentences.csv
ADJ_head_dist,bert-base-uncased,first,head_dist,ADJ,-6,iso,9,0.11219688504934311,0.10790981352329254,0.11667239665985107,796,en_ewt-ud-train_sentences.csv
ADJ_head_dist,bert-base-uncased,first,head_dist,ADJ,-6,iso,10,0.11669829487800598,0.11257758736610413,0.12024995684623718,796,en_ewt-ud-train_sentences.csv
ADJ_head_dist,bert-base-uncased,first,head_dist,ADJ,-6,iso,11,0.11693813651800156,0.11296457052230835,0.12078502029180527,796,en_ewt-ud-train_sentences.csv
ADJ_head_dist,bert-base-uncased,first,head_dist,ADJ,-6,iso,12,0.1145595908164978,0.11058205366134644,0.11826074868440628,796,en_ewt-ud-train_sentences.csv
ADJ_head_dist,bert-base-uncased,first,head_dist,ADJ,-5,iso,0,0.2737966775894165,0.24699364602565765,0.30236998200416565,191,en_ewt-ud-train_sentences.csv
ADJ_head_dist,bert-base-uncased,first,head_dist,ADJ,-5,iso,1,0.2713145315647125,0.24607160687446594,0.2994914948940277,191,en_ewt-ud-train_sentences.csv
ADJ_head_dist,bert-base-uncased,first,head_dist,ADJ,-5,iso,2,0.2657833993434906,0.24438558518886566,0.29004770517349243,191,en_ewt-ud-train_sentences.csv
ADJ_head_dist,bert-base-uncased,first,head_dist,ADJ,-5,iso,3,0.25986382365226746,0.24106022715568542,0.2862524688243866,191,en_ewt-ud-train_sentences.csv
ADJ_head_dist,bert-base-uncased,first,head_dist,ADJ,-5,iso,4,0.25355884432792664,0.23403814435005188,0.27486687898635864,191,en_ewt-ud-train_sentences.csv
ADJ_head_dist,bert-base-uncased,first,head_dist,ADJ,-5,iso,5,0.2558148205280304,0.2353106290102005,0.2766604721546173,191,en_ewt-ud-train_sentences.csv
ADJ_head_dist,bert-base-uncased,first,head_dist,ADJ,-5,iso,6,0.25937873125076294,0.23997585475444794,0.2787494361400604,191,en_ewt-ud-train_sentences.csv
ADJ_head_dist,bert-base-uncased,first,head_dist,ADJ,-5,iso,7,0.2659001350402832,0.24712923169136047,0.2856467664241791,191,en_ewt-ud-train_sentences.csv
