feature,feature_display,feature_order,contrast,positive_label,negative_label,positive_name,negative_name,model_short,model,metric,metric_label,metric_family,source_path,layer,positive_mean,negative_mean,positive_minus_negative,ci_low,ci_high,se,z_value,p_value_two_sided,support,ci_method,hypothesis,aggregation
relation_type,Relation Type,5,content_function,Content relations,Function relations,content_relation,function_relation,bert,bert-base-uncased,iso,isoscore,Isotropy,bert/tables_REL/relation_bootstrap/relation_raw_iso_bert-base-uncased.csv,0,0.02939528156999954,0.007975413665783224,0.021419867904216315,0.020930629846176413,0.021909105962256217,0.0002496112541019908,85.81290928278493,0.0,supports_positive_group_greater,normal_approx_from_independent_group_ci,Content-bearing dependency relations have higher geometry scores than function relations.,token_weighted_positive_minus_negative
relation_type,Relation Type,5,content_function,Content relations,Function relations,content_relation,function_relation,bert,bert-base-uncased,iso,isoscore,Isotropy,bert/tables_REL/relation_bootstrap/relation_raw_iso_bert-base-uncased.csv,1,0.03349773884130981,0.008937245509297208,0.024560493332012604,0.024026303337313978,0.02509468332671123,0.00027254591566256434,90.11506656522654,0.0,supports_positive_group_greater,normal_approx_from_independent_group_ci,Content-bearing dependency relations have higher geometry scores than function relations.,token_weighted_positive_minus_negative
relation_type,Relation Type,5,content_function,Content relations,Function relations,content_relation,function_relation,bert,bert-base-uncased,iso,isoscore,Isotropy,bert/tables_REL/relation_bootstrap/relation_raw_iso_bert-base-uncased.csv,2,0.03512384294400801,0.01008844626032058,0.025035396683687434,0.024539477461592855,0.025531315905782014,0.0002530200112727454,98.94631083823755,0.0,supports_positive_group_greater,normal_approx_from_independent_group_ci,Content-bearing dependency relations have higher geometry scores than function relations.,token_weighted_positive_minus_negative
relation_type,Relation Type,5,content_function,Content relations,Function relations,content_relation,function_relation,bert,bert-base-uncased,iso,isoscore,Isotropy,bert/tables_REL/relation_bootstrap/relation_raw_iso_bert-base-uncased.csv,3,0.03544865036609247,0.011708890061735418,0.02373976030435705,0.023271741081972233,0.024207779526741864,0.00023878531754327324,99.41884429328395,0.0,supports_positive_group_greater,normal_approx_from_independent_group_ci,Content-bearing dependency relations have higher geometry scores than function relations.,token_weighted_positive_minus_negative
relation_type,Relation Type,5,content_function,Content relations,Function relations,content_relation,function_relation,bert,bert-base-uncased,iso,isoscore,Isotropy,bert/tables_REL/relation_bootstrap/relation_raw_iso_bert-base-uncased.csv,4,0.032945363385458414,0.012973760692509018,0.019971602692949397,0.019547454886948902,0.020395750498949893,0.00021640194183698814,92.28938762478232,0.0,supports_positive_group_greater,normal_approx_from_independent_group_ci,Content-bearing dependency relations have higher geometry scores than function relations.,token_weighted_positive_minus_negative
relation_type,Relation Type,5,content_function,Content relations,Function relations,content_relation,function_relation,bert,bert-base-uncased,iso,isoscore,Isotropy,bert/tables_REL/relation_bootstrap/relation_raw_iso_bert-base-uncased.csv,5,0.03358576115997837,0.016246417477984686,0.017339343681993684,0.016916788640625513,0.017761898723361855,0.000215589306820496,80.42766098984107,0.0,supports_positive_group_greater,normal_approx_from_independent_group_ci,Content-bearing dependency relations have higher geometry scores than function relations.,token_weighted_positive_minus_negative
relation_type,Relation Type,5,content_function,Content relations,Function relations,content_relation,function_relation,bert,bert-base-uncased,iso,isoscore,Isotropy,bert/tables_REL/relation_bootstrap/relation_raw_iso_bert-base-uncased.csv,6,0.03341831485447848,0.020705314484726234,0.012713000369752245,0.012294500562226779,0.01313150017727771,0.00021352030996197268,59.54000522018909,0.0,supports_positive_group_greater,normal_approx_from_independent_group_ci,Content-bearing dependency relations have higher geometry scores than function relations.,token_weighted_positive_minus_negative
relation_type,Relation Type,5,content_function,Content relations,Function relations,content_relation,function_relation,bert,bert-base-uncased,iso,isoscore,Isotropy,bert/tables_REL/relation_bootstrap/relation_raw_iso_bert-base-uncased.csv,7,0.03357666115127312,0.02272744850413795,0.010849212647135169,0.010382601988029197,0.011315823306241141,0.00023806666280916985,45.57216251580639,0.0,supports_positive_group_greater,normal_approx_from_independent_group_ci,Content-bearing dependency relations have higher geometry scores than function relations.,token_weighted_positive_minus_negative
relation_type,Relation Type,5,content_function,Content relations,Function relations,content_relation,function_relation,bert,bert-base-uncased,iso,isoscore,Isotropy,bert/tables_REL/relation_bootstrap/relation_raw_iso_bert-base-uncased.csv,8,0.03286918837943577,0.02719158006158493,0.005677608317850837,0.005213247698427592,0.0061419689372740815,0.00023691868337920663,23.96437561137121,6.544101419477295e-127,supports_positive_group_greater,normal_approx_from_independent_group_ci,Content-bearing dependency relations have higher geometry scores than function relations.,token_weighted_positive_minus_negative
relation_type,Relation Type,5,content_function,Content relations,Function relations,content_relation,function_relation,bert,bert-base-uncased,iso,isoscore,Isotropy,bert/tables_REL/relation_bootstrap/relation_raw_iso_bert-base-uncased.csv,9,0.03391156970437628,0.028365336567999826,0.005546233136376456,0.005013770763630506,0.006078695509122407,0.00027166447589079115,20.415746733871956,1.2116564092166639e-92,supports_positive_group_greater,normal_approx_from_independent_group_ci,Content-bearing dependency relations have higher geometry scores than function relations.,token_weighted_positive_minus_negative
relation_type,Relation Type,5,content_function,Content relations,Function relations,content_relation,function_relation,bert,bert-base-uncased,iso,isoscore,Isotropy,bert/tables_REL/relation_bootstrap/relation_raw_iso_bert-base-uncased.csv,10,0.03250103501664709,0.032029484782012424,0.000471550234634667,-7.514707045149828e-05,0.0010182475397208322,0.00027892719647253333,1.6905853591838678,0.09091602285500791,inconclusive,normal_approx_from_independent_group_ci,Content-bearing dependency relations have higher geometry scores than function relations.,token_weighted_positive_minus_negative
relation_type,Relation Type,5,content_function,Content relations,Function relations,content_relation,function_relation,bert,bert-base-uncased,iso,isoscore,Isotropy,bert/tables_REL/relation_bootstrap/relation_raw_iso_bert-base-uncased.csv,11,0.029692436295199808,0.03120260156150692,-0.0015101652663071126,-0.002048666744287651,-0.0009716637883265742,0.000274745652030887,-5.496593868343872,3.8719703153893366e-08,supports_negative_group_greater,normal_approx_from_independent_group_ci,Content-bearing dependency relations have higher geometry scores than function relations.,token_weighted_positive_minus_negative
relation_type,Relation Type,5,content_function,Content relations,Function relations,content_relation,function_relation,bert,bert-base-uncased,iso,isoscore,Isotropy,bert/tables_REL/relation_bootstrap/relation_raw_iso_bert-base-uncased.csv,12,0.02555724395984352,0.021373415068037645,0.004183828891805876,0.003693467148216025,0.004674190635395727,0.00025018456305604653,16.72296979757545,8.916312689384681e-63,supports_positive_group_greater,normal_approx_from_independent_group_ci,Content-bearing dependency relations have higher geometry scores than function relations.,token_weighted_positive_minus_negative
