feature,feature_display,feature_order,contrast,positive_label,negative_label,positive_name,negative_name,model_short,model,metric,metric_label,metric_family,source_path,group_key,class_group,layer,mean,ci_low,ci_high,se,n_tokens,class_members,n_class_members,ci_method,aggregation
relation_type,Relation Type,5,content_function,Content relations,Function relations,content_relation,function_relation,bert,bert-base-uncased,iso,isoscore,Isotropy,bert/tables_REL/relation_bootstrap/relation_raw_iso_bert-base-uncased.csv,positive,Content relations,0,0.02939528156999954,0.028923035579202953,0.029867527560796126,0.00024094183203907487,71298,"advmod,amod,conj,nsubj,obj,obl,root",7,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
relation_type,Relation Type,5,content_function,Content relations,Function relations,content_relation,function_relation,bert,bert-base-uncased,iso,isoscore,Isotropy,bert/tables_REL/relation_bootstrap/relation_raw_iso_bert-base-uncased.csv,positive,Content relations,1,0.03349773884130981,0.032983200732774824,0.0340122769498448,0.00026251944313009567,71298,"advmod,amod,conj,nsubj,obj,obl,root",7,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
relation_type,Relation Type,5,content_function,Content relations,Function relations,content_relation,function_relation,bert,bert-base-uncased,iso,isoscore,Isotropy,bert/tables_REL/relation_bootstrap/relation_raw_iso_bert-base-uncased.csv,positive,Content relations,2,0.03512384294400801,0.03465755582903941,0.03559013005897661,0.0002379015892696955,71298,"advmod,amod,conj,nsubj,obj,obl,root",7,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
relation_type,Relation Type,5,content_function,Content relations,Function relations,content_relation,function_relation,bert,bert-base-uncased,iso,isoscore,Isotropy,bert/tables_REL/relation_bootstrap/relation_raw_iso_bert-base-uncased.csv,positive,Content relations,3,0.03544865036609247,0.035016555875577615,0.03588074485660732,0.00022045637271165866,71298,"advmod,amod,conj,nsubj,obj,obl,root",7,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
relation_type,Relation Type,5,content_function,Content relations,Function relations,content_relation,function_relation,bert,bert-base-uncased,iso,isoscore,Isotropy,bert/tables_REL/relation_bootstrap/relation_raw_iso_bert-base-uncased.csv,positive,Content relations,4,0.032945363385458414,0.032562215020691565,0.03332851175022526,0.00019548385957492376,71298,"advmod,amod,conj,nsubj,obj,obl,root",7,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
relation_type,Relation Type,5,content_function,Content relations,Function relations,content_relation,function_relation,bert,bert-base-uncased,iso,isoscore,Isotropy,bert/tables_REL/relation_bootstrap/relation_raw_iso_bert-base-uncased.csv,positive,Content relations,5,0.03358576115997837,0.033232630425286395,0.033938891894670344,0.00018016874218978261,71298,"advmod,amod,conj,nsubj,obj,obl,root",7,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
relation_type,Relation Type,5,content_function,Content relations,Function relations,content_relation,function_relation,bert,bert-base-uncased,iso,isoscore,Isotropy,bert/tables_REL/relation_bootstrap/relation_raw_iso_bert-base-uncased.csv,positive,Content relations,6,0.03341831485447848,0.0331095550986099,0.03372707461034706,0.0001575304876880517,71298,"advmod,amod,conj,nsubj,obj,obl,root",7,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
relation_type,Relation Type,5,content_function,Content relations,Function relations,content_relation,function_relation,bert,bert-base-uncased,iso,isoscore,Isotropy,bert/tables_REL/relation_bootstrap/relation_raw_iso_bert-base-uncased.csv,positive,Content relations,7,0.03357666115127312,0.03326810377840558,0.033885218524140656,0.00015742723105486586,71298,"advmod,amod,conj,nsubj,obj,obl,root",7,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
relation_type,Relation Type,5,content_function,Content relations,Function relations,content_relation,function_relation,bert,bert-base-uncased,iso,isoscore,Isotropy,bert/tables_REL/relation_bootstrap/relation_raw_iso_bert-base-uncased.csv,positive,Content relations,8,0.03286918837943577,0.03256903009382271,0.033169346665048824,0.0001531419824556393,71298,"advmod,amod,conj,nsubj,obj,obl,root",7,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
relation_type,Relation Type,5,content_function,Content relations,Function relations,content_relation,function_relation,bert,bert-base-uncased,iso,isoscore,Isotropy,bert/tables_REL/relation_bootstrap/relation_raw_iso_bert-base-uncased.csv,positive,Content relations,9,0.03391156970437628,0.03355556748027925,0.034267571928473316,0.00018163378780460736,71298,"advmod,amod,conj,nsubj,obj,obl,root",7,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
relation_type,Relation Type,5,content_function,Content relations,Function relations,content_relation,function_relation,bert,bert-base-uncased,iso,isoscore,Isotropy,bert/tables_REL/relation_bootstrap/relation_raw_iso_bert-base-uncased.csv,positive,Content relations,10,0.03250103501664709,0.032120102908617124,0.03288196712467706,0.00019435311634182176,71298,"advmod,amod,conj,nsubj,obj,obl,root",7,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
relation_type,Relation Type,5,content_function,Content relations,Function relations,content_relation,function_relation,bert,bert-base-uncased,iso,isoscore,Isotropy,bert/tables_REL/relation_bootstrap/relation_raw_iso_bert-base-uncased.csv,positive,Content relations,11,0.029692436295199808,0.029338212245002743,0.030046660345396874,0.00018072655622299237,71298,"advmod,amod,conj,nsubj,obj,obl,root",7,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
relation_type,Relation Type,5,content_function,Content relations,Function relations,content_relation,function_relation,bert,bert-base-uncased,iso,isoscore,Isotropy,bert/tables_REL/relation_bootstrap/relation_raw_iso_bert-base-uncased.csv,positive,Content relations,12,0.02555724395984352,0.025194839709705947,0.025919648209981095,0.00018490012762121093,71298,"advmod,amod,conj,nsubj,obj,obl,root",7,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
