feature,feature_display,feature_order,contrast,positive_label,negative_label,positive_name,negative_name,model_short,model,metric,metric_label,metric_family,source_path,group_key,class_group,layer,mean,ci_low,ci_high,se,n_tokens,class_members,n_class_members,ci_method,aggregation
index,Token Index,2,late_early,Late positions (index >= 8),Early positions (index <= 3),late,early,bert,bert-base-uncased,gride,NLID,Nonlinear ID,bert/tables_INDEX/index_bootstrap/index_raw_gride_bert-base-uncased.csv,negative,Early positions (index <= 3),0,0.4868454239495589,0.4095868401257341,0.5641040077733837,0.03941764480807386,29514,"1,2,3",3,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
index,Token Index,2,late_early,Late positions (index >= 8),Early positions (index <= 3),late,early,bert,bert-base-uncased,gride,NLID,Nonlinear ID,bert/tables_INDEX/index_bootstrap/index_raw_gride_bert-base-uncased.csv,negative,Early positions (index <= 3),1,5.715680639975002,5.265472872200836,6.165888407749168,0.22969784070110508,29514,"1,2,3",3,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
index,Token Index,2,late_early,Late positions (index >= 8),Early positions (index <= 3),late,early,bert,bert-base-uncased,gride,NLID,Nonlinear ID,bert/tables_INDEX/index_bootstrap/index_raw_gride_bert-base-uncased.csv,negative,Early positions (index <= 3),2,6.870803943452307,6.455849371346072,7.285758515558542,0.21171151638073202,29514,"1,2,3",3,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
index,Token Index,2,late_early,Late positions (index >= 8),Early positions (index <= 3),late,early,bert,bert-base-uncased,gride,NLID,Nonlinear ID,bert/tables_INDEX/index_bootstrap/index_raw_gride_bert-base-uncased.csv,negative,Early positions (index <= 3),3,8.409640135186358,7.927459373108758,8.891820897263958,0.2460105928967347,29514,"1,2,3",3,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
index,Token Index,2,late_early,Late positions (index >= 8),Early positions (index <= 3),late,early,bert,bert-base-uncased,gride,NLID,Nonlinear ID,bert/tables_INDEX/index_bootstrap/index_raw_gride_bert-base-uncased.csv,negative,Early positions (index <= 3),4,9.242857330381977,8.76795715045104,9.717757510312914,0.24229601016884536,29514,"1,2,3",3,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
index,Token Index,2,late_early,Late positions (index >= 8),Early positions (index <= 3),late,early,bert,bert-base-uncased,gride,NLID,Nonlinear ID,bert/tables_INDEX/index_bootstrap/index_raw_gride_bert-base-uncased.csv,negative,Early positions (index <= 3),5,10.710793342953526,10.24458359607518,11.17700308983187,0.23786211575425797,29514,"1,2,3",3,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
index,Token Index,2,late_early,Late positions (index >= 8),Early positions (index <= 3),late,early,bert,bert-base-uncased,gride,NLID,Nonlinear ID,bert/tables_INDEX/index_bootstrap/index_raw_gride_bert-base-uncased.csv,negative,Early positions (index <= 3),6,11.908186632257058,11.445218980874618,12.371154283639498,0.236207985399204,29514,"1,2,3",3,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
index,Token Index,2,late_early,Late positions (index >= 8),Early positions (index <= 3),late,early,bert,bert-base-uncased,gride,NLID,Nonlinear ID,bert/tables_INDEX/index_bootstrap/index_raw_gride_bert-base-uncased.csv,negative,Early positions (index <= 3),7,12.709555122485092,12.232012416649496,13.187097828320688,0.24364423767122215,29514,"1,2,3",3,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
index,Token Index,2,late_early,Late positions (index >= 8),Early positions (index <= 3),late,early,bert,bert-base-uncased,gride,NLID,Nonlinear ID,bert/tables_INDEX/index_bootstrap/index_raw_gride_bert-base-uncased.csv,negative,Early positions (index <= 3),8,13.35972170394522,12.94079318977008,13.778650218120362,0.2137390378444594,29514,"1,2,3",3,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
index,Token Index,2,late_early,Late positions (index >= 8),Early positions (index <= 3),late,early,bert,bert-base-uncased,gride,NLID,Nonlinear ID,bert/tables_INDEX/index_bootstrap/index_raw_gride_bert-base-uncased.csv,negative,Early positions (index <= 3),9,14.941708414536983,14.552743321531421,15.330673507542544,0.19845157806406147,29514,"1,2,3",3,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
index,Token Index,2,late_early,Late positions (index >= 8),Early positions (index <= 3),late,early,bert,bert-base-uncased,gride,NLID,Nonlinear ID,bert/tables_INDEX/index_bootstrap/index_raw_gride_bert-base-uncased.csv,negative,Early positions (index <= 3),10,16.229746815020405,15.10409736177559,17.35539626826522,0.5743109455330693,29514,"1,2,3",3,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
index,Token Index,2,late_early,Late positions (index >= 8),Early positions (index <= 3),late,early,bert,bert-base-uncased,gride,NLID,Nonlinear ID,bert/tables_INDEX/index_bootstrap/index_raw_gride_bert-base-uncased.csv,negative,Early positions (index <= 3),11,18.72584230734855,18.17942681682491,19.27225779787219,0.2787834135324693,29514,"1,2,3",3,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
index,Token Index,2,late_early,Late positions (index >= 8),Early positions (index <= 3),late,early,bert,bert-base-uncased,gride,NLID,Nonlinear ID,bert/tables_INDEX/index_bootstrap/index_raw_gride_bert-base-uncased.csv,negative,Early positions (index <= 3),12,19.01230598609202,18.357466744732893,19.667145227451147,0.33410165375465717,29514,"1,2,3",3,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
index,Token Index,2,late_early,Late positions (index >= 8),Early positions (index <= 3),late,early,bert,bert-base-uncased,gride,NLID,Nonlinear ID,bert/tables_INDEX/index_bootstrap/index_raw_gride_bert-base-uncased.csv,positive,Late positions (index >= 8),0,6.6255883046279935,5.85452424847094,7.396652360785047,0.3934000286515579,125991,"10,8,9",3,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
index,Token Index,2,late_early,Late positions (index >= 8),Early positions (index <= 3),late,early,bert,bert-base-uncased,gride,NLID,Nonlinear ID,bert/tables_INDEX/index_bootstrap/index_raw_gride_bert-base-uncased.csv,positive,Late positions (index >= 8),1,10.445909984895728,9.484584682578419,11.407235287213037,0.49047209301903555,125991,"10,8,9",3,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
