feature,feature_display,feature_order,contrast,positive_label,negative_label,positive_name,negative_name,model_short,model,metric,metric_label,metric_family,source_path,group_key,class_group,layer,mean,ci_low,ci_high,se,n_tokens,class_members,n_class_members,ci_method,aggregation
length,Token Length,1,long_short,Long tokens (length >= 7),Short tokens (length <= 3),long,short,bert,bert-base-uncased,gride,NLID,Nonlinear ID,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_LENGTH/length_bootstrap/length_raw_gride_bert-base-uncased.csv,negative,Short tokens (length <= 3),10,15.602180506045062,15.224969093293291,15.979391918796834,0.1924548024243729,95641,"1,2,3",3,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
length,Token Length,1,long_short,Long tokens (length >= 7),Short tokens (length <= 3),long,short,bert,bert-base-uncased,gride,NLID,Nonlinear ID,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_LENGTH/length_bootstrap/length_raw_gride_bert-base-uncased.csv,negative,Short tokens (length <= 3),11,17.08811282560154,16.749520609411732,17.42670504179135,0.17275113070908668,95641,"1,2,3",3,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
length,Token Length,1,long_short,Long tokens (length >= 7),Short tokens (length <= 3),long,short,bert,bert-base-uncased,gride,NLID,Nonlinear ID,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_LENGTH/length_bootstrap/length_raw_gride_bert-base-uncased.csv,negative,Short tokens (length <= 3),12,17.72436848275678,17.363649805045174,18.085087160468387,0.1840401416895958,95641,"1,2,3",3,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
length,Token Length,1,long_short,Long tokens (length >= 7),Short tokens (length <= 3),long,short,bert,bert-base-uncased,gride,NLID,Nonlinear ID,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_LENGTH/length_bootstrap/length_raw_gride_bert-base-uncased.csv,positive,Long tokens (length >= 7),0,8.432874991617831,7.32494767365319,9.540802309582473,0.5652690397778783,33101,"10,7,8,9",4,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
length,Token Length,1,long_short,Long tokens (length >= 7),Short tokens (length <= 3),long,short,bert,bert-base-uncased,gride,NLID,Nonlinear ID,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_LENGTH/length_bootstrap/length_raw_gride_bert-base-uncased.csv,positive,Long tokens (length >= 7),1,9.36963460040681,8.507586247069966,10.231682953743654,0.43982058843716537,33101,"10,7,8,9",4,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
length,Token Length,1,long_short,Long tokens (length >= 7),Short tokens (length <= 3),long,short,bert,bert-base-uncased,gride,NLID,Nonlinear ID,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_LENGTH/length_bootstrap/length_raw_gride_bert-base-uncased.csv,positive,Long tokens (length >= 7),2,10.309330166122683,9.517527507215352,11.101132825030014,0.4039809484221073,33101,"10,7,8,9",4,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
length,Token Length,1,long_short,Long tokens (length >= 7),Short tokens (length <= 3),long,short,bert,bert-base-uncased,gride,NLID,Nonlinear ID,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_LENGTH/length_bootstrap/length_raw_gride_bert-base-uncased.csv,positive,Long tokens (length >= 7),3,11.886823879361913,11.110784341452673,12.662863417271152,0.3959385397496125,33101,"10,7,8,9",4,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
length,Token Length,1,long_short,Long tokens (length >= 7),Short tokens (length <= 3),long,short,bert,bert-base-uncased,gride,NLID,Nonlinear ID,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_LENGTH/length_bootstrap/length_raw_gride_bert-base-uncased.csv,positive,Long tokens (length >= 7),4,13.005239192331914,12.342107358507826,13.668371026156,0.3383325682775952,33101,"10,7,8,9",4,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
length,Token Length,1,long_short,Long tokens (length >= 7),Short tokens (length <= 3),long,short,bert,bert-base-uncased,gride,NLID,Nonlinear ID,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_LENGTH/length_bootstrap/length_raw_gride_bert-base-uncased.csv,positive,Long tokens (length >= 7),5,13.93667936021117,13.363411589148381,14.509947131273957,0.2924835566646876,33101,"10,7,8,9",4,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
length,Token Length,1,long_short,Long tokens (length >= 7),Short tokens (length <= 3),long,short,bert,bert-base-uncased,gride,NLID,Nonlinear ID,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_LENGTH/length_bootstrap/length_raw_gride_bert-base-uncased.csv,positive,Long tokens (length >= 7),6,14.87075520647944,14.381353812661944,15.360156600296937,0.24969458868239658,33101,"10,7,8,9",4,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
length,Token Length,1,long_short,Long tokens (length >= 7),Short tokens (length <= 3),long,short,bert,bert-base-uncased,gride,NLID,Nonlinear ID,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_LENGTH/length_bootstrap/length_raw_gride_bert-base-uncased.csv,positive,Long tokens (length >= 7),7,15.819346786067548,15.338870343338156,16.29982322879694,0.24514104220887356,33101,"10,7,8,9",4,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
length,Token Length,1,long_short,Long tokens (length >= 7),Short tokens (length <= 3),long,short,bert,bert-base-uncased,gride,NLID,Nonlinear ID,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_LENGTH/length_bootstrap/length_raw_gride_bert-base-uncased.csv,positive,Long tokens (length >= 7),8,16.817569270479275,16.354857483562057,17.280281057396493,0.2360774423047035,33101,"10,7,8,9",4,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
length,Token Length,1,long_short,Long tokens (length >= 7),Short tokens (length <= 3),long,short,bert,bert-base-uncased,gride,NLID,Nonlinear ID,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_LENGTH/length_bootstrap/length_raw_gride_bert-base-uncased.csv,positive,Long tokens (length >= 7),9,18.789004215145866,18.270738610939063,19.30726981935267,0.26442122663612433,33101,"10,7,8,9",4,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
length,Token Length,1,long_short,Long tokens (length >= 7),Short tokens (length <= 3),long,short,bert,bert-base-uncased,gride,NLID,Nonlinear ID,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_LENGTH/length_bootstrap/length_raw_gride_bert-base-uncased.csv,positive,Long tokens (length >= 7),10,19.659735794553715,19.17166166666832,20.14780992243911,0.24901741218642462,33101,"10,7,8,9",4,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
length,Token Length,1,long_short,Long tokens (length >= 7),Short tokens (length <= 3),long,short,bert,bert-base-uncased,gride,NLID,Nonlinear ID,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_LENGTH/length_bootstrap/length_raw_gride_bert-base-uncased.csv,positive,Long tokens (length >= 7),11,21.244700582591914,20.758578108954264,21.730823056229564,0.24802167022329022,33101,"10,7,8,9",4,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
length,Token Length,1,long_short,Long tokens (length >= 7),Short tokens (length <= 3),long,short,bert,bert-base-uncased,gride,NLID,Nonlinear ID,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_LENGTH/length_bootstrap/length_raw_gride_bert-base-uncased.csv,positive,Long tokens (length >= 7),12,23.378963042384516,22.814065495450492,23.94386058931854,0.2882130341500128,33101,"10,7,8,9",4,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
