feature,feature_display,feature_order,contrast,positive_label,negative_label,positive_name,negative_name,model_short,model,metric,metric_label,metric_family,source_path,group_key,class_group,layer,mean,ci_low,ci_high,se,n_tokens,class_members,n_class_members,ci_method,aggregation
head_dist,Head Distance,4,head_after_before,Before Head (dist > 0),After Head (dist < 0),head_follows,head_precedes,bert,bert-base-uncased,iso,isoscore,Isotropy,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_iso_bert-base-uncased.csv,negative,After Head (dist < 0),0,0.02728755513636508,0.02689199288405903,0.02768311738867113,0.00020181747566635276,70029,"-1,-2,-3,-4,-5,-6",6,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
head_dist,Head Distance,4,head_after_before,Before Head (dist > 0),After Head (dist < 0),head_follows,head_precedes,bert,bert-base-uncased,iso,isoscore,Isotropy,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_iso_bert-base-uncased.csv,negative,After Head (dist < 0),1,0.039826236031147794,0.039231428031992956,0.04042104403030263,0.0003034734689565507,70029,"-1,-2,-3,-4,-5,-6",6,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
head_dist,Head Distance,4,head_after_before,Before Head (dist > 0),After Head (dist < 0),head_follows,head_precedes,bert,bert-base-uncased,iso,isoscore,Isotropy,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_iso_bert-base-uncased.csv,negative,After Head (dist < 0),2,0.043682374721065904,0.04317775676678027,0.04418699267535154,0.00025745813994165187,70029,"-1,-2,-3,-4,-5,-6",6,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
head_dist,Head Distance,4,head_after_before,Before Head (dist > 0),After Head (dist < 0),head_follows,head_precedes,bert,bert-base-uncased,iso,isoscore,Isotropy,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_iso_bert-base-uncased.csv,negative,After Head (dist < 0),3,0.04316385259990411,0.04266151643072125,0.04366618876908697,0.0002562939638688073,70029,"-1,-2,-3,-4,-5,-6",6,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
head_dist,Head Distance,4,head_after_before,Before Head (dist > 0),After Head (dist < 0),head_follows,head_precedes,bert,bert-base-uncased,iso,isoscore,Isotropy,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_iso_bert-base-uncased.csv,negative,After Head (dist < 0),4,0.03577385291876999,0.03530541141120885,0.03624229442633114,0.00023900076916385008,70029,"-1,-2,-3,-4,-5,-6",6,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
head_dist,Head Distance,4,head_after_before,Before Head (dist > 0),After Head (dist < 0),head_follows,head_precedes,bert,bert-base-uncased,iso,isoscore,Isotropy,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_iso_bert-base-uncased.csv,negative,After Head (dist < 0),5,0.03588648590378847,0.0354231157651229,0.03634985604245404,0.00023641333605386365,70029,"-1,-2,-3,-4,-5,-6",6,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
head_dist,Head Distance,4,head_after_before,Before Head (dist > 0),After Head (dist < 0),head_follows,head_precedes,bert,bert-base-uncased,iso,isoscore,Isotropy,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_iso_bert-base-uncased.csv,negative,After Head (dist < 0),6,0.03464696007602267,0.03417108439623077,0.035122835755814576,0.00024279371417954357,70029,"-1,-2,-3,-4,-5,-6",6,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
head_dist,Head Distance,4,head_after_before,Before Head (dist > 0),After Head (dist < 0),head_follows,head_precedes,bert,bert-base-uncased,iso,isoscore,Isotropy,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_iso_bert-base-uncased.csv,negative,After Head (dist < 0),7,0.03403264836526595,0.0335663199381549,0.034498976792377,0.0002379226668933932,70029,"-1,-2,-3,-4,-5,-6",6,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
head_dist,Head Distance,4,head_after_before,Before Head (dist > 0),After Head (dist < 0),head_follows,head_precedes,bert,bert-base-uncased,iso,isoscore,Isotropy,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_iso_bert-base-uncased.csv,negative,After Head (dist < 0),8,0.03093754682578401,0.03049530880668421,0.03137978484488381,0.0002256316423978562,70029,"-1,-2,-3,-4,-5,-6",6,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
head_dist,Head Distance,4,head_after_before,Before Head (dist > 0),After Head (dist < 0),head_follows,head_precedes,bert,bert-base-uncased,iso,isoscore,Isotropy,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_iso_bert-base-uncased.csv,negative,After Head (dist < 0),9,0.03062027055994059,0.030215628024690078,0.0310249130951911,0.0002064502730869951,70029,"-1,-2,-3,-4,-5,-6",6,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
head_dist,Head Distance,4,head_after_before,Before Head (dist > 0),After Head (dist < 0),head_follows,head_precedes,bert,bert-base-uncased,iso,isoscore,Isotropy,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_iso_bert-base-uncased.csv,negative,After Head (dist < 0),10,0.026505674514418105,0.026226779892939922,0.02678456913589629,0.0001422931742235621,70029,"-1,-2,-3,-4,-5,-6",6,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
head_dist,Head Distance,4,head_after_before,Before Head (dist > 0),After Head (dist < 0),head_follows,head_precedes,bert,bert-base-uncased,iso,isoscore,Isotropy,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_iso_bert-base-uncased.csv,negative,After Head (dist < 0),11,0.02121492399544822,0.020967181795306267,0.021462666195590174,0.00012639908170507903,70029,"-1,-2,-3,-4,-5,-6",6,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
head_dist,Head Distance,4,head_after_before,Before Head (dist > 0),After Head (dist < 0),head_follows,head_precedes,bert,bert-base-uncased,iso,isoscore,Isotropy,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_iso_bert-base-uncased.csv,negative,After Head (dist < 0),12,0.018201405863587445,0.01781255962842102,0.01859025209875387,0.00019839093630940032,70029,"-1,-2,-3,-4,-5,-6",6,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
head_dist,Head Distance,4,head_after_before,Before Head (dist > 0),After Head (dist < 0),head_follows,head_precedes,bert,bert-base-uncased,iso,isoscore,Isotropy,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_iso_bert-base-uncased.csv,positive,Before Head (dist > 0),0,0.018177019451585365,0.018095723076714323,0.018258315826456407,4.14777422811434e-05,114841,"1,2,3,4,5,6",6,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
head_dist,Head Distance,4,head_after_before,Before Head (dist > 0),After Head (dist < 0),head_follows,head_precedes,bert,bert-base-uncased,iso,isoscore,Isotropy,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_iso_bert-base-uncased.csv,positive,Before Head (dist > 0),1,0.028043295312158188,0.02787847594067352,0.028208114683642854,8.409151606360529e-05,114841,"1,2,3,4,5,6",6,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
