feature,feature_display,feature_order,contrast,positive_label,negative_label,positive_name,negative_name,model_short,model,metric,metric_label,metric_family,source_path,group_key,class_group,layer,mean,ci_low,ci_high,se,n_tokens,class_members,n_class_members,ci_method,aggregation
pos,POS,0,open_closed,Open classes,Closed classes,open_class,closed_class,bert,bert-base-uncased,lpca99,LID,Linear ID,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_lpca99_bert-base-uncased.csv,negative,Closed classes,0,51.80796120704021,50.61055057800171,53.00537183607871,0.6109237903257668,73903,"ADP,AUX,CCONJ,DET,PRON,SCONJ",6,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
pos,POS,0,open_closed,Open classes,Closed classes,open_class,closed_class,bert,bert-base-uncased,lpca99,LID,Linear ID,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_lpca99_bert-base-uncased.csv,negative,Closed classes,1,279.6664761628095,278.58824180307425,280.7447105225447,0.5501195712934949,73903,"ADP,AUX,CCONJ,DET,PRON,SCONJ",6,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
pos,POS,0,open_closed,Open classes,Closed classes,open_class,closed_class,bert,bert-base-uncased,lpca99,LID,Linear ID,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_lpca99_bert-base-uncased.csv,negative,Closed classes,2,400.66318706303247,399.7887170120214,401.53765711404355,0.44615818929137246,73903,"ADP,AUX,CCONJ,DET,PRON,SCONJ",6,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
pos,POS,0,open_closed,Open classes,Closed classes,open_class,closed_class,bert,bert-base-uncased,lpca99,LID,Linear ID,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_lpca99_bert-base-uncased.csv,negative,Closed classes,3,465.70704258275265,464.8186038824533,466.595481283052,0.4532850511731253,73903,"ADP,AUX,CCONJ,DET,PRON,SCONJ",6,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
pos,POS,0,open_closed,Open classes,Closed classes,open_class,closed_class,bert,bert-base-uncased,lpca99,LID,Linear ID,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_lpca99_bert-base-uncased.csv,negative,Closed classes,4,520.1133739940692,519.4554248161897,520.7713231719487,0.3356883560609611,73903,"ADP,AUX,CCONJ,DET,PRON,SCONJ",6,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
pos,POS,0,open_closed,Open classes,Closed classes,open_class,closed_class,bert,bert-base-uncased,lpca99,LID,Linear ID,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_lpca99_bert-base-uncased.csv,negative,Closed classes,5,568.0026589898139,567.4398229097714,568.5654950698564,0.28716126532782726,73903,"ADP,AUX,CCONJ,DET,PRON,SCONJ",6,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
pos,POS,0,open_closed,Open classes,Closed classes,open_class,closed_class,bert,bert-base-uncased,lpca99,LID,Linear ID,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_lpca99_bert-base-uncased.csv,negative,Closed classes,6,599.9042831182838,599.4460100480179,600.3625561885498,0.23381279095202576,73903,"ADP,AUX,CCONJ,DET,PRON,SCONJ",6,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
pos,POS,0,open_closed,Open classes,Closed classes,open_class,closed_class,bert,bert-base-uncased,lpca99,LID,Linear ID,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_lpca99_bert-base-uncased.csv,negative,Closed classes,7,623.2759508513072,622.880336255296,623.6715654473185,0.2018441816384096,73903,"ADP,AUX,CCONJ,DET,PRON,SCONJ",6,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
pos,POS,0,open_closed,Open classes,Closed classes,open_class,closed_class,bert,bert-base-uncased,lpca99,LID,Linear ID,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_lpca99_bert-base-uncased.csv,negative,Closed classes,8,632.6201455325955,632.1929672346829,633.0473238305082,0.21794811117989454,73903,"ADP,AUX,CCONJ,DET,PRON,SCONJ",6,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
pos,POS,0,open_closed,Open classes,Closed classes,open_class,closed_class,bert,bert-base-uncased,lpca99,LID,Linear ID,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_POS/pos_bootstrap/pos_raw_lpca99_bert-base-uncased.csv,negative,Closed classes,9,642.2364769472816,641.8203335179608,642.6526203766025,0.21231807618411336,73903,"ADP,AUX,CCONJ,DET,PRON,SCONJ",6,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
