feature,feature_display,feature_order,contrast,positive_label,negative_label,positive_name,negative_name,model_short,model,metric,metric_label,metric_family,source_path,group_key,class_group,layer,mean,ci_low,ci_high,se,n_tokens,class_members,n_class_members,ci_method,aggregation
relation_type,Relation Type,5,content_function,Content relations,Function relations,content_relation,function_relation,bert,bert-base-uncased,lpca99,LID,Linear ID,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_REL/relation_bootstrap/relation_raw_lpca99_bert-base-uncased.csv,negative,Function relations,0,57.757957621581255,55.17968031141494,60.33623493174757,1.3154476072277117,32139,"case,det",2,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
relation_type,Relation Type,5,content_function,Content relations,Function relations,content_relation,function_relation,bert,bert-base-uncased,lpca99,LID,Linear ID,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_REL/relation_bootstrap/relation_raw_lpca99_bert-base-uncased.csv,negative,Function relations,1,296.9648202761816,295.0172264297422,298.91241412262104,0.9936703298160378,32139,"case,det",2,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
relation_type,Relation Type,5,content_function,Content relations,Function relations,content_relation,function_relation,bert,bert-base-uncased,lpca99,LID,Linear ID,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_REL/relation_bootstrap/relation_raw_lpca99_bert-base-uncased.csv,negative,Function relations,2,413.05902524627834,411.5127161378863,414.6053343546704,0.7889332185673688,32139,"case,det",2,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
relation_type,Relation Type,5,content_function,Content relations,Function relations,content_relation,function_relation,bert,bert-base-uncased,lpca99,LID,Linear ID,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_REL/relation_bootstrap/relation_raw_lpca99_bert-base-uncased.csv,negative,Function relations,3,479.60163224917403,478.43044302251485,480.7728214758332,0.5975455238056978,32139,"case,det",2,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
relation_type,Relation Type,5,content_function,Content relations,Function relations,content_relation,function_relation,bert,bert-base-uncased,lpca99,LID,Linear ID,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_REL/relation_bootstrap/relation_raw_lpca99_bert-base-uncased.csv,negative,Function relations,4,535.5268882054258,534.5423419194242,536.5114344914275,0.5023195336743224,32139,"case,det",2,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
relation_type,Relation Type,5,content_function,Content relations,Function relations,content_relation,function_relation,bert,bert-base-uncased,lpca99,LID,Linear ID,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_REL/relation_bootstrap/relation_raw_lpca99_bert-base-uncased.csv,negative,Function relations,5,588.3758449947914,587.5759998025451,589.1756901870376,0.40808428175827094,32139,"case,det",2,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
relation_type,Relation Type,5,content_function,Content relations,Function relations,content_relation,function_relation,bert,bert-base-uncased,lpca99,LID,Linear ID,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_REL/relation_bootstrap/relation_raw_lpca99_bert-base-uncased.csv,negative,Function relations,6,620.6716131559701,619.8601269913579,621.4830993205824,0.4140235533736116,32139,"case,det",2,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
relation_type,Relation Type,5,content_function,Content relations,Function relations,content_relation,function_relation,bert,bert-base-uncased,lpca99,LID,Linear ID,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_REL/relation_bootstrap/relation_raw_lpca99_bert-base-uncased.csv,negative,Function relations,7,642.3295153762635,641.7900690043394,642.8689617481876,0.2752277407775907,32139,"case,det",2,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
relation_type,Relation Type,5,content_function,Content relations,Function relations,content_relation,function_relation,bert,bert-base-uncased,lpca99,LID,Linear ID,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_REL/relation_bootstrap/relation_raw_lpca99_bert-base-uncased.csv,negative,Function relations,8,650.6752713304113,650.1358249584872,651.2147177023354,0.2752277407775907,32139,"case,det",2,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
relation_type,Relation Type,5,content_function,Content relations,Function relations,content_relation,function_relation,bert,bert-base-uncased,lpca99,LID,Linear ID,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_REL/relation_bootstrap/relation_raw_lpca99_bert-base-uncased.csv,negative,Function relations,9,660.0031709149065,659.6399233782871,660.3664184515259,0.18533037582621004,32139,"case,det",2,normal_approx_from_class_level_ci,token_weighted_mean_of_feature_groups
