feature,feature_display,feature_order,contrast,positive_label,negative_label,positive_name,negative_name,model_short,model,metric,metric_label,metric_family,source_path,layer,positive_mean,negative_mean,positive_minus_negative,ci_low,ci_high,se,z_value,p_value_two_sided,support,ci_method,hypothesis,aggregation
relation_type,Relation Type,5,content_function,Content relations,Function relations,content_relation,function_relation,bert,bert-base-uncased,gride,NLID,Nonlinear ID,bert/tables_REL/relation_bootstrap/relation_raw_gride_bert-base-uncased.csv,0,7.300592155943961,0.3895069016558354,6.911085254288126,5.533466479625545,8.288704028950706,0.7028667217666226,9.8327108685946,8.139763829412098e-23,supports_positive_group_greater,normal_approx_from_independent_group_ci,Content-bearing dependency relations have higher geometry scores than function relations.,token_weighted_positive_minus_negative
relation_type,Relation Type,5,content_function,Content relations,Function relations,content_relation,function_relation,bert,bert-base-uncased,gride,NLID,Nonlinear ID,bert/tables_REL/relation_bootstrap/relation_raw_gride_bert-base-uncased.csv,1,9.609698120195196,7.540371127540913,2.0693269926542825,1.4187859491366985,2.7198680361718663,0.33190869567223674,6.234627232236676,4.5285514058757124e-10,supports_positive_group_greater,normal_approx_from_independent_group_ci,Content-bearing dependency relations have higher geometry scores than function relations.,token_weighted_positive_minus_negative
relation_type,Relation Type,5,content_function,Content relations,Function relations,content_relation,function_relation,bert,bert-base-uncased,gride,NLID,Nonlinear ID,bert/tables_REL/relation_bootstrap/relation_raw_gride_bert-base-uncased.csv,2,10.913539888146596,10.067898421731304,0.8456414664152927,0.16721343685365442,1.524069495976931,0.34613674977634606,2.4430848991379803,0.01456231110698667,supports_positive_group_greater,normal_approx_from_independent_group_ci,Content-bearing dependency relations have higher geometry scores than function relations.,token_weighted_positive_minus_negative
relation_type,Relation Type,5,content_function,Content relations,Function relations,content_relation,function_relation,bert,bert-base-uncased,gride,NLID,Nonlinear ID,bert/tables_REL/relation_bootstrap/relation_raw_gride_bert-base-uncased.csv,3,11.35444550559833,10.626532242551018,0.7279132630473111,0.16612906340915434,1.2896974626854678,0.2866245916521208,2.5396050591876183,0.011097770877977675,supports_positive_group_greater,normal_approx_from_independent_group_ci,Content-bearing dependency relations have higher geometry scores than function relations.,token_weighted_positive_minus_negative
relation_type,Relation Type,5,content_function,Content relations,Function relations,content_relation,function_relation,bert,bert-base-uncased,gride,NLID,Nonlinear ID,bert/tables_REL/relation_bootstrap/relation_raw_gride_bert-base-uncased.csv,4,11.880760631326131,11.539975247121546,0.34078538420458493,-0.1125575582567705,0.7941283266659404,0.23129741962314052,1.4733644013834495,0.1406528038093819,inconclusive,normal_approx_from_independent_group_ci,Content-bearing dependency relations have higher geometry scores than function relations.,token_weighted_positive_minus_negative
relation_type,Relation Type,5,content_function,Content relations,Function relations,content_relation,function_relation,bert,bert-base-uncased,gride,NLID,Nonlinear ID,bert/tables_REL/relation_bootstrap/relation_raw_gride_bert-base-uncased.csv,5,12.839606396810662,13.299785005055574,-0.4601786082449113,-0.9066715485598228,-0.013685667929999812,0.2278025205688324,-2.0200768942144545,0.043375412136736465,supports_negative_group_greater,normal_approx_from_independent_group_ci,Content-bearing dependency relations have higher geometry scores than function relations.,token_weighted_positive_minus_negative
relation_type,Relation Type,5,content_function,Content relations,Function relations,content_relation,function_relation,bert,bert-base-uncased,gride,NLID,Nonlinear ID,bert/tables_REL/relation_bootstrap/relation_raw_gride_bert-base-uncased.csv,6,13.687515826742793,14.267963916869128,-0.5804480901263354,-1.012810284203739,-0.1480858960489318,0.2205929561619406,-2.6313083619053534,0.00850568219226038,supports_negative_group_greater,normal_approx_from_independent_group_ci,Content-bearing dependency relations have higher geometry scores than function relations.,token_weighted_positive_minus_negative
relation_type,Relation Type,5,content_function,Content relations,Function relations,content_relation,function_relation,bert,bert-base-uncased,gride,NLID,Nonlinear ID,bert/tables_REL/relation_bootstrap/relation_raw_gride_bert-base-uncased.csv,7,14.651272383300402,15.662025990114188,-1.0107536068137861,-1.4429802858442986,-0.5785269277832736,0.2205238158318941,-4.583421536584903,4.574285775884563e-06,supports_negative_group_greater,normal_approx_from_independent_group_ci,Content-bearing dependency relations have higher geometry scores than function relations.,token_weighted_positive_minus_negative
relation_type,Relation Type,5,content_function,Content relations,Function relations,content_relation,function_relation,bert,bert-base-uncased,gride,NLID,Nonlinear ID,bert/tables_REL/relation_bootstrap/relation_raw_gride_bert-base-uncased.csv,8,15.451531693598925,16.613208306451817,-1.161676612852892,-1.5726932185161395,-0.7506600071896443,0.20970234982818753,-5.53964518664036,3.030850847001909e-08,supports_negative_group_greater,normal_approx_from_independent_group_ci,Content-bearing dependency relations have higher geometry scores than function relations.,token_weighted_positive_minus_negative
relation_type,Relation Type,5,content_function,Content relations,Function relations,content_relation,function_relation,bert,bert-base-uncased,gride,NLID,Nonlinear ID,bert/tables_REL/relation_bootstrap/relation_raw_gride_bert-base-uncased.csv,9,16.95258780366298,18.771311783776497,-1.8187239801135178,-2.245403301243001,-1.3920446589840347,0.2176935311885118,-8.354515497929945,6.570182218012048e-17,supports_negative_group_greater,normal_approx_from_independent_group_ci,Content-bearing dependency relations have higher geometry scores than function relations.,token_weighted_positive_minus_negative
relation_type,Relation Type,5,content_function,Content relations,Function relations,content_relation,function_relation,bert,bert-base-uncased,gride,NLID,Nonlinear ID,bert/tables_REL/relation_bootstrap/relation_raw_gride_bert-base-uncased.csv,10,17.886476899140376,20.023818053529787,-2.1373411543894107,-2.6170276388250215,-1.6576546699538,0.24473800226306677,-8.733180522132404,2.476094235272801e-18,supports_negative_group_greater,normal_approx_from_independent_group_ci,Content-bearing dependency relations have higher geometry scores than function relations.,token_weighted_positive_minus_negative
relation_type,Relation Type,5,content_function,Content relations,Function relations,content_relation,function_relation,bert,bert-base-uncased,gride,NLID,Nonlinear ID,bert/tables_REL/relation_bootstrap/relation_raw_gride_bert-base-uncased.csv,11,19.264444230492245,21.22746452522165,-1.9630202947294038,-2.4467870926911357,-1.4792534967676716,0.24681979487843475,-7.95325308367687,1.816766735410046e-15,supports_negative_group_greater,normal_approx_from_independent_group_ci,Content-bearing dependency relations have higher geometry scores than function relations.,token_weighted_positive_minus_negative
relation_type,Relation Type,5,content_function,Content relations,Function relations,content_relation,function_relation,bert,bert-base-uncased,gride,NLID,Nonlinear ID,bert/tables_REL/relation_bootstrap/relation_raw_gride_bert-base-uncased.csv,12,20.839375909867734,22.23896544098116,-1.3995895311134277,-1.866665074965341,-0.9325139872615142,0.23830384890403747,-5.873130197225762,4.276423450078114e-09,supports_negative_group_greater,normal_approx_from_independent_group_ci,Content-bearing dependency relations have higher geometry scores than function relations.,token_weighted_positive_minus_negative
