model,feature,feature_label,metric_label,metric_source,class,early_layer,late_layer,layer0_mean,layer12_mean,delta_layer12_minus_layer0,abs_delta,pct_change_from_layer0,layer0_ci_low,layer0_ci_high,layer12_ci_low,layer12_ci_high,n_tokens,source_csv
BERT,head_dist,Head distance,LID,lpca99,2,0,12,473.8999938964844,688.3499755859375,214.44998168945312,214.44998168945312,45.25215962258404,465.0,487.5249938964844,688.0,689.0,28588,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_lpca99_bert-base-uncased.csv
BERT,head_dist,Head distance,LID,lpca99,3,0,12,480.7000122070313,681.3499755859375,200.6499633789062,200.6499633789062,41.74120205607335,472.9500122070313,487.5249938964844,680.4749755859375,682.0,13592,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_lpca99_bert-base-uncased.csv
BERT,head_dist,Head distance,LID,lpca99,4,0,12,467.2999877929688,669.0,201.7000122070312,201.7000122070312,43.162854157058476,458.8999938964844,475.5249938964844,668.0,670.0,6439,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_lpca99_bert-base-uncased.csv
BERT,head_dist,Head distance,LID,lpca99,5,0,12,414.3500061035156,630.9500122070312,216.60000610351562,216.60000610351562,52.27464774053924,406.0,422.5249938964844,628.4749755859375,634.0499877929688,3249,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_lpca99_bert-base-uncased.csv
BERT,head_dist,Head distance,LID,lpca99,6,0,12,579.75,664.4000244140625,84.6500244140625,84.6500244140625,14.601125384055628,574.4749755859375,583.5250244140625,663.0,665.0,5937,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_lpca99_bert-base-uncased.csv
BERT,head_dist,Head distance,NLID,gride,-6,0,12,0.4648389220237732,19.305774688720703,18.84093576669693,18.84093576669693,4053.21819538454,0.3712877035140991,0.6219740509986877,18.69178581237793,20.134361267089844,19585,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv
BERT,head_dist,Head distance,NLID,gride,-5,0,12,13.505290031433104,22.811967849731445,9.306677818298342,9.306677818298342,68.91135100865931,1.368759274482727,19.572383880615234,21.241254806518555,24.34620475769043,4545,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv
BERT,head_dist,Head distance,NLID,gride,-4,0,12,17.299060821533203,24.158823013305664,6.859762191772461,6.859762191772461,39.65395730173798,14.71664810180664,20.284374237060547,23.37862014770508,25.29532241821289,6684,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv
BERT,head_dist,Head distance,NLID,gride,-3,0,12,20.026071548461918,26.038070678710938,6.01199913024902,6.01199913024902,30.020861134448335,17.007932662963867,23.450693130493164,24.8728141784668,26.648778915405277,10487,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv
BERT,head_dist,Head distance,NLID,gride,-2,0,12,11.67137336730957,26.021108627319336,14.349735260009766,14.349735260009766,122.94812965372213,9.935181617736816,13.95058536529541,24.25906181335449,28.1646728515625,15690,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv
BERT,head_dist,Head distance,NLID,gride,-1,0,12,7.382562160491943,16.36886215209961,8.986299991607666,8.986299991607666,121.72332309910216,6.624597072601318,8.665425300598145,15.744309425354004,16.921985626220703,13038,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv
BERT,head_dist,Head distance,NLID,gride,1,0,12,4.984127998352051,22.720632553100582,17.73650455474853,17.73650455474853,355.85973234661947,4.4538116455078125,5.807475090026856,22.08418083190918,23.179702758789062,57036,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv
BERT,head_dist,Head distance,NLID,gride,2,0,12,4.230251789093018,20.46615219116211,16.235900402069092,16.235900402069092,383.8045868553402,3.824753046035767,4.631563663482666,19.96623420715332,20.75474548339844,28588,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv
BERT,head_dist,Head distance,NLID,gride,3,0,12,5.078593254089356,18.408180236816406,13.32958698272705,13.32958698272705,262.46612626427356,4.551643371582031,5.780599594116211,17.86743927001953,18.82401466369629,13592,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv
BERT,head_dist,Head distance,NLID,gride,4,0,12,4.75634241104126,17.085582733154297,12.329240322113037,12.329240322113037,259.21683631296673,4.356184482574463,5.310940742492676,16.485820770263672,17.742700576782227,6439,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv
BERT,head_dist,Head distance,NLID,gride,5,0,12,4.596618175506592,17.687402725219727,13.090784549713135,13.090784549713135,284.79164572485735,4.164244651794434,5.012400627136231,16.901836395263672,18.162525177001957,3249,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv
BERT,head_dist,Head distance,NLID,gride,6,0,12,6.392317295074463,18.936674118041992,12.54435682296753,12.54435682296753,196.2411476763436,5.496404647827148,7.719274997711182,18.09608459472656,19.659683227539062,5937,bert/tables_HEADDIST/headdist_bootstrap/headdist_raw_gride_bert-base-uncased.csv
BERT,index,Index,IsoScore,iso,1,0,12,0.0110497660934925,0.0115152979269623,0.00046553183346980005,0.00046553183346980005,4.213046950776308,0.0106899542734026,0.0113811856135725,0.0113222058862447,0.0117313852533698,10067,bert/tables_INDEX/index_bootstrap/index_raw_iso_bert-base-uncased.csv
BERT,index,Index,IsoScore,iso,2,0,12,0.0213699862360954,0.0251786336302757,0.003808647394180298,0.003808647394180298,17.822413885074134,0.0210004728287458,0.0218294654041528,0.0245481692254543,0.0257651749998331,9647,bert/tables_INDEX/index_bootstrap/index_raw_iso_bert-base-uncased.csv
BERT,index,Index,IsoScore,iso,3,0,12,0.0204909089952707,0.0312644802033901,0.0107735712081194,0.0107735712081194,52.577322024151975,0.0201406031847,0.0208434518426656,0.0306087564677,0.0321681089699268,9800,bert/tables_INDEX/index_bootstrap/index_raw_iso_bert-base-uncased.csv
BERT,index,Index,IsoScore,iso,4,0,12,0.0189693178981542,0.0340469926595687,0.015077674761414504,0.015077674761414504,79.48453836013591,0.0186096224933862,0.0192832555621862,0.0330538302659988,0.034976489841938,9932,bert/tables_INDEX/index_bootstrap/index_raw_iso_bert-base-uncased.csv
BERT,index,Index,IsoScore,iso,5,0,12,0.0183995962142944,0.0346627607941627,0.016263164579868303,0.016263164579868303,88.3887037001044,0.0181036777794361,0.0187295340001583,0.0339299775660038,0.0352411344647407,9948,bert/tables_INDEX/index_bootstrap/index_raw_iso_bert-base-uncased.csv
BERT,index,Index,IsoScore,iso,6,0,12,0.0179404821246862,0.0323834531009197,0.014442970976233503,0.014442970976233503,80.5049210821369,0.0176068637520074,0.0181869864463806,0.029200006276369,0.0348968766629695,9972,bert/tables_INDEX/index_bootstrap/index_raw_iso_bert-base-uncased.csv
BERT,index,Index,IsoScore,iso,7,0,12,0.0180855337530374,0.0251320861279964,0.007046552374958999,0.007046552374958999,38.9623688810155,0.0177752673625946,0.018391789868474,0.0231787841767072,0.0272736065089702,9559,bert/tables_INDEX/index_bootstrap/index_raw_iso_bert-base-uncased.csv
BERT,index,Index,IsoScore,iso,8,0,12,0.0177532993257045,0.0219798143953084,0.004226515069603899,0.004226515069603899,23.806927332568808,0.0174541641026735,0.018067680299282,0.0204249862581491,0.0239750426262617,9142,bert/tables_INDEX/index_bootstrap/index_raw_iso_bert-base-uncased.csv
BERT,index,Index,IsoScore,iso,9,0,12,0.0175857581198215,0.0194500107318162,0.0018642526119947017,0.0018642526119947017,10.60092262893938,0.0172891411930322,0.0179173778742551,0.0179394297301769,0.0209953468292951,8704,bert/tables_INDEX/index_bootstrap/index_raw_iso_bert-base-uncased.csv
BERT,index,Index,IsoScore,iso,10,0,12,0.0177817828953266,0.0127838216722011,-0.004997961223125501,0.004997961223125501,-28.10719966915726,0.0177111830562353,0.0178613141179084,0.0125945163890719,0.0129572600126266,108145,bert/tables_INDEX/index_bootstrap/index_raw_iso_bert-base-uncased.csv
BERT,index,Index,LID,lpca99,1,0,12,475.75,655.5499877929688,179.79998779296875,179.79998779296875,37.79295592075013,465.4249877929688,483.5249938964844,655.0,656.5250244140625,10067,bert/tables_INDEX/index_bootstrap/index_raw_lpca99_bert-base-uncased.csv
BERT,index,Index,LID,lpca99,2,0,12,574.2000122070312,675.25,101.04998779296875,101.04998779296875,17.598395270764044,569.4749755859375,578.0,675.0,676.0,9647,bert/tables_INDEX/index_bootstrap/index_raw_lpca99_bert-base-uncased.csv
BERT,index,Index,LID,lpca99,3,0,12,586.7999877929688,682.2000122070312,95.4000244140625,95.4000244140625,16.25767321040248,582.4749755859375,590.5250244140625,681.4749755859375,683.0,9800,bert/tables_INDEX/index_bootstrap/index_raw_lpca99_bert-base-uncased.csv
BERT,index,Index,LID,lpca99,4,0,12,602.4500122070312,685.4500122070312,83.0,83.0,13.777076656689841,597.9500122070312,607.0,684.4749755859375,686.0,9932,bert/tables_INDEX/index_bootstrap/index_raw_lpca99_bert-base-uncased.csv
BERT,index,Index,LID,lpca99,5,0,12,613.7999877929688,687.2999877929688,73.5,73.5,11.974584793375906,609.9500122070312,617.5750122070312,686.4749755859375,688.0,9948,bert/tables_INDEX/index_bootstrap/index_raw_lpca99_bert-base-uncased.csv
BERT,index,Index,LID,lpca99,6,0,12,612.5499877929688,686.4000244140625,73.85003662109375,73.85003662109375,12.056164899647959,607.4749755859375,617.0,685.4749755859375,687.0,9972,bert/tables_INDEX/index_bootstrap/index_raw_lpca99_bert-base-uncased.csv
BERT,index,Index,LID,lpca99,7,0,12,612.7000122070312,685.7999877929688,73.0999755859375,73.0999755859375,11.930793884371106,608.9500122070312,615.5250244140625,685.0,686.5250244140625,9559,bert/tables_INDEX/index_bootstrap/index_raw_lpca99_bert-base-uncased.csv
BERT,index,Index,LID,lpca99,8,0,12,609.7000122070312,684.6500244140625,74.95001220703125,74.95001220703125,12.292932705663295,606.4749755859375,612.5250244140625,684.0,685.0,9142,bert/tables_INDEX/index_bootstrap/index_raw_lpca99_bert-base-uncased.csv
BERT,index,Index,LID,lpca99,9,0,12,612.7000122070312,684.5999755859375,71.89996337890625,71.89996337890625,11.734937481054148,610.0,615.0499877929688,684.0,685.0,8704,bert/tables_INDEX/index_bootstrap/index_raw_lpca99_bert-base-uncased.csv
BERT,index,Index,LID,lpca99,10,0,12,632.0499877929688,694.2000122070312,62.1500244140625,62.1500244140625,9.833086878315084,629.0,636.0,693.4749755859375,695.0,108145,bert/tables_INDEX/index_bootstrap/index_raw_lpca99_bert-base-uncased.csv
BERT,index,Index,NLID,gride,1,0,12,0.5032333731651306,16.29314613342285,15.789912760257721,15.789912760257721,3137.691894507249,0.3834547996520996,0.6319929957389832,16.01766014099121,16.614898681640625,10067,bert/tables_INDEX/index_bootstrap/index_raw_gride_bert-base-uncased.csv
BERT,index,Index,NLID,gride,2,0,12,0.5015853047370911,17.960960388183594,17.459375083446503,17.459375083446503,3480.8386367295866,0.3777802288532257,0.6876441240310669,15.303962707519531,19.023170471191406,9647,bert/tables_INDEX/index_bootstrap/index_raw_gride_bert-base-uncased.csv
BERT,index,Index,NLID,gride,3,0,12,0.4555012285709381,22.84048080444336,22.38497957587242,22.38497957587242,4914.362063545184,0.3587310910224914,0.6002381443977356,22.133323669433597,23.466331481933597,9800,bert/tables_INDEX/index_bootstrap/index_raw_gride_bert-base-uncased.csv
BERT,index,Index,NLID,gride,4,0,12,1.193310022354126,22.42852210998535,21.235212087631226,21.235212087631226,1779.5218082337933,0.4258078634738922,6.203096389770508,20.709272384643555,23.771215438842773,9932,bert/tables_INDEX/index_bootstrap/index_raw_gride_bert-base-uncased.csv
BERT,index,Index,NLID,gride,5,0,12,3.152083158493042,24.59979248046875,21.447709321975708,21.447709321975708,680.4296791531826,0.6141455769538879,14.556981086730955,23.767946243286133,25.85428810119629,9948,bert/tables_INDEX/index_bootstrap/index_raw_gride_bert-base-uncased.csv
BERT,index,Index,NLID,gride,6,0,12,1.24355149269104,21.72721290588379,20.48366141319275,20.48366141319275,1647.1904487739544,0.4926288723945617,6.420394420623779,20.8308162689209,22.761499404907227,9972,bert/tables_INDEX/index_bootstrap/index_raw_gride_bert-base-uncased.csv
BERT,index,Index,NLID,gride,7,0,12,1.230959177017212,22.37355232238769,21.14259314537048,21.14259314537048,1717.5706181095275,0.5489288568496704,6.502727031707764,21.748310089111328,23.0513916015625,9559,bert/tables_INDEX/index_bootstrap/index_raw_gride_bert-base-uncased.csv
BERT,index,Index,NLID,gride,8,0,12,0.7183085083961487,22.79989051818848,22.08158200979233,22.08158200979233,3074.108374282863,0.5225698351860046,0.958808958530426,22.269123077392575,23.377525329589844,9142,bert/tables_INDEX/index_bootstrap/index_raw_gride_bert-base-uncased.csv
BERT,index,Index,NLID,gride,9,0,12,2.4208788871765137,22.754375457763672,20.333496570587158,20.333496570587158,839.9220910345599,0.6364274024963379,9.82094383239746,22.01599502563477,23.193273544311523,8704,bert/tables_INDEX/index_bootstrap/index_raw_gride_bert-base-uncased.csv
BERT,index,Index,NLID,gride,10,0,12,7.463372230529785,23.086673736572266,15.62330150604248,15.62330150604248,209.33300689644773,6.792638778686523,8.429712295532227,22.329965591430664,23.712703704833984,108145,bert/tables_INDEX/index_bootstrap/index_raw_gride_bert-base-uncased.csv
BERT,length,Length,IsoScore,iso,1,0,12,0.0063139111734926,0.0042401035316288,-0.0020738076418637995,0.0020738076418637995,-32.845055701292885,0.0062484135851264,0.0064102811738848,0.0042050364427268,0.0042771925218403,29626,bert/tables_LENGTH/length_bootstrap/length_raw_iso_bert-base-uncased.csv
BERT,length,Length,IsoScore,iso,2,0,12,0.0102647189050912,0.0279827769845724,0.0177180580794812,0.0177180580794812,172.6112350791527,0.0101624056696891,0.0103722745552659,0.0271988324820995,0.0288446024060249,29918,bert/tables_LENGTH/length_bootstrap/length_raw_iso_bert-base-uncased.csv
BERT,length,Length,IsoScore,iso,3,0,12,0.0107164224609732,0.0218456014990806,0.011129179038107399,0.011129179038107399,103.85162659121889,0.0106094144284725,0.0108664222061634,0.0216386020183563,0.0221846438944339,36097,bert/tables_LENGTH/length_bootstrap/length_raw_iso_bert-base-uncased.csv
BERT,length,Length,IsoScore,iso,4,0,12,0.0241396855562925,0.0306753516197204,0.006535666063427901,0.006535666063427901,27.074362870995422,0.0235169511288404,0.0248477831482887,0.03008409217,0.0314033031463623,33008,bert/tables_LENGTH/length_bootstrap/length_raw_iso_bert-base-uncased.csv
BERT,length,Length,IsoScore,iso,5,0,12,0.0381174832582473,0.0347876772284507,-0.0033298060297966003,0.0033298060297966003,-8.735639777781357,0.0360752120614051,0.0400240123271942,0.033864676952362,0.0355892144143581,18892,bert/tables_LENGTH/length_bootstrap/length_raw_iso_bert-base-uncased.csv
BERT,length,Length,IsoScore,iso,6,0,12,0.0602481514215469,0.0344349183142185,-0.0258132331073284,0.0258132331073284,-42.84485498437494,0.0561752654612064,0.0635749101638794,0.0332011468708515,0.035548198968172,14274,bert/tables_LENGTH/length_bootstrap/length_raw_iso_bert-base-uncased.csv
BERT,length,Length,IsoScore,iso,7,0,12,0.0718191862106323,0.0357771217823028,-0.036042064428329496,0.036042064428329496,-50.18445116131619,0.0680919215083122,0.0755440145730972,0.0341004356741905,0.0370739325881004,12188,bert/tables_LENGTH/length_bootstrap/length_raw_iso_bert-base-uncased.csv
BERT,length,Length,IsoScore,iso,8,0,12,0.0751613453030586,0.0358100272715091,-0.039351318031549495,0.039351318031549495,-52.355792559168236,0.0707798674702644,0.0787252709269523,0.0341667048633098,0.0369730815291404,7895,bert/tables_LENGTH/length_bootstrap/length_raw_iso_bert-base-uncased.csv
BERT,length,Length,IsoScore,iso,9,0,12,0.0660833269357681,0.0341149605810642,-0.031968366354703896,0.031968366354703896,-48.37584279886002,0.0602309219539165,0.0737189352512359,0.0324572511017322,0.0355711691081523,5526,bert/tables_LENGTH/length_bootstrap/length_raw_iso_bert-base-uncased.csv
BERT,length,Length,IsoScore,iso,10,0,12,0.0769008696079254,0.0351815409958362,-0.0417193286120892,0.0417193286120892,-54.250789132545265,0.0738625600934028,0.0792650878429412,0.0342153944075107,0.0363941229879856,7492,bert/tables_LENGTH/length_bootstrap/length_raw_iso_bert-base-uncased.csv
BERT,length,Length,LID,lpca99,1,0,12,56.09999847412109,620.2999877929688,564.1999893188477,564.1999893188477,1005.7041081366748,51.95000076293945,61.0,617.9500122070312,622.5250244140625,29626,bert/tables_LENGTH/length_bootstrap/length_raw_lpca99_bert-base-uncased.csv
BERT,length,Length,LID,lpca99,2,0,12,106.8499984741211,682.6500244140625,575.8000259399414,575.8000259399414,538.8863211630268,101.4749984741211,115.0999984741211,682.0,683.0,29918,bert/tables_LENGTH/length_bootstrap/length_raw_lpca99_bert-base-uncased.csv
BERT,length,Length,LID,lpca99,3,0,12,247.0,685.7999877929688,438.79998779296875,438.79998779296875,177.65181692023026,233.4250030517578,258.5249938964844,685.0,686.0,36097,bert/tables_LENGTH/length_bootstrap/length_raw_lpca99_bert-base-uncased.csv
BERT,length,Length,LID,lpca99,4,0,12,451.5499877929688,691.3499755859375,239.7999877929687,239.7999877929687,53.10596706358779,444.4750061035156,460.5249938964844,690.4749755859375,692.0,33008,bert/tables_LENGTH/length_bootstrap/length_raw_lpca99_bert-base-uncased.csv
BERT,length,Length,LID,lpca99,5,0,12,555.4500122070312,690.5999755859375,135.14996337890625,135.14996337890625,24.331615880590203,552.0,560.5750122070312,690.0,691.0,18892,bert/tables_LENGTH/length_bootstrap/length_raw_lpca99_bert-base-uncased.csv
BERT,length,Length,LID,lpca99,6,0,12,601.0,687.9500122070312,86.95001220703125,86.95001220703125,14.46755610765911,596.4249877929688,605.5250244140625,687.0,689.0,14274,bert/tables_LENGTH/length_bootstrap/length_raw_lpca99_bert-base-uncased.csv
BERT,length,Length,LID,lpca99,7,0,12,617.0,686.25,69.25,69.25,11.223662884927066,614.0,620.0499877929688,686.0,687.0,12188,bert/tables_LENGTH/length_bootstrap/length_raw_lpca99_bert-base-uncased.csv
BERT,length,Length,LID,lpca99,8,0,12,611.6500244140625,679.5499877929688,67.89996337890625,67.89996337890625,11.101113491158907,608.4749755859375,615.5250244140625,678.4749755859375,680.0,7895,bert/tables_LENGTH/length_bootstrap/length_raw_lpca99_bert-base-uncased.csv
BERT,length,Length,LID,lpca99,9,0,12,579.0999755859375,668.75,89.6500244140625,89.6500244140625,15.480923535414409,575.4749755859375,583.5250244140625,668.0,669.5250244140625,5526,bert/tables_LENGTH/length_bootstrap/length_raw_lpca99_bert-base-uncased.csv
BERT,length,Length,LID,lpca99,10,0,12,629.6500244140625,673.8499755859375,44.199951171875,44.199951171875,7.01976486271186,628.0,632.5250244140625,673.0,675.0,7492,bert/tables_LENGTH/length_bootstrap/length_raw_lpca99_bert-base-uncased.csv
BERT,length,Length,NLID,gride,1,0,12,0.1772220283746719,13.997262954711914,13.820040926337242,13.820040926337242,7798.150745188269,0.1630367636680603,0.1942812353372573,13.586984634399414,14.479940414428713,29626,bert/tables_LENGTH/length_bootstrap/length_raw_gride_bert-base-uncased.csv
BERT,length,Length,NLID,gride,2,0,12,0.4538590908050537,19.17236328125,18.718504190444946,18.718504190444946,4124.298613748626,0.366417646408081,0.5247632265090942,18.64162254333496,19.843965530395508,29918,bert/tables_LENGTH/length_bootstrap/length_raw_gride_bert-base-uncased.csv
BERT,length,Length,NLID,gride,3,0,12,0.349202811717987,19.58319664001465,19.23399382829666,19.23399382829666,5507.97221066761,0.2821188867092132,0.4305727779865265,18.705446243286133,20.16270637512207,36097,bert/tables_LENGTH/length_bootstrap/length_raw_gride_bert-base-uncased.csv
BERT,length,Length,NLID,gride,4,0,12,3.3740134239196777,21.500316619873047,18.12630319595337,18.12630319595337,537.2326934874959,3.148474931716919,3.5817129611968994,20.87995719909668,21.92208671569824,33008,bert/tables_LENGTH/length_bootstrap/length_raw_gride_bert-base-uncased.csv
BERT,length,Length,NLID,gride,5,0,12,5.187374114990234,22.790512084960938,17.603137969970703,17.603137969970703,339.34583432303384,4.586861610412598,5.974421977996826,22.256668090820312,23.726055145263672,18892,bert/tables_LENGTH/length_bootstrap/length_raw_gride_bert-base-uncased.csv
BERT,length,Length,NLID,gride,6,0,12,7.298112392425537,22.40755844116211,15.109446048736572,15.109446048736572,207.0322466452853,6.125185966491699,8.613794326782227,21.521228790283203,23.28701400756836,14274,bert/tables_LENGTH/length_bootstrap/length_raw_gride_bert-base-uncased.csv
BERT,length,Length,NLID,gride,7,0,12,9.30988883972168,26.16352844238281,16.85363960266113,16.85363960266113,181.0294396937716,7.166736602783203,12.411022186279297,25.50962448120117,26.837703704833984,12188,bert/tables_LENGTH/length_bootstrap/length_raw_gride_bert-base-uncased.csv
BERT,length,Length,NLID,gride,8,0,12,7.239680290222168,24.14790153503418,16.90822124481201,16.90822124481201,233.54928072788059,5.8655524253845215,9.11477279663086,22.784564971923828,25.150392532348636,7895,bert/tables_LENGTH/length_bootstrap/length_raw_gride_bert-base-uncased.csv
BERT,length,Length,NLID,gride,9,0,12,5.554130554199219,18.664440155029297,13.110309600830078,13.110309600830078,236.0461187020169,4.82114315032959,6.508925437927246,17.756620407104492,19.71528625488281,5526,bert/tables_LENGTH/length_bootstrap/length_raw_gride_bert-base-uncased.csv
BERT,length,Length,NLID,gride,10,0,12,10.386848449707031,21.516096115112305,11.129247665405273,11.129247665405273,107.1474925170318,8.891168594360352,12.01949405670166,19.472450256347656,22.928747177124023,7492,bert/tables_LENGTH/length_bootstrap/length_raw_gride_bert-base-uncased.csv
BERT,pos,POS,IsoScore,iso,ADJ,0,12,0.0418094955384731,0.0342100262641906,-0.007599469274282504,0.007599469274282504,-18.176419438712127,0.0410751700401306,0.042502973228693,0.0334189981222152,0.035031072795391,12648,bert/tables_POS/pos_bootstrap/pos_raw_iso_bert-base-uncased.csv
BERT,pos,POS,IsoScore,iso,ADP,0,12,0.0108893029391765,0.0280755180865526,0.0171862151473761,0.0171862151473761,157.82658672801878,0.010666093789041,0.0111260274425148,0.0274719856679439,0.0286320950835943,17557,bert/tables_POS/pos_bootstrap/pos_raw_iso_bert-base-uncased.csv
BERT,pos,POS,IsoScore,iso,ADV,0,12,0.0249623209238052,0.0212874002754688,-0.0036749206483364,0.0036749206483364,-14.721870853089744,0.0242601502686738,0.0257577057927846,0.0203664973378181,0.0224699880927801,9913,bert/tables_POS/pos_bootstrap/pos_raw_iso_bert-base-uncased.csv
BERT,pos,POS,IsoScore,iso,AUX,0,12,0.0064530973322689,0.0252637956291437,0.0188106982968748,0.0188106982968748,291.49875367308283,0.0063747400417923,0.0065223909914493,0.0248980578035116,0.0256676040589809,11526,bert/tables_POS/pos_bootstrap/pos_raw_iso_bert-base-uncased.csv
BERT,pos,POS,IsoScore,iso,CCONJ,0,12,0.0048443912528455,0.0126380799338221,0.0077936886809766,0.0077936886809766,160.88066124714308,0.0047006360255181,0.0049626571126282,0.0123868100345134,0.0129085881635546,6627,bert/tables_POS/pos_bootstrap/pos_raw_iso_bert-base-uncased.csv
BERT,pos,POS,IsoScore,iso,DET,0,12,0.0055859857238829,0.0155048742890357,0.0099188885651528,0.0099188885651528,177.56738121876253,0.0054508857429027,0.0056654624640941,0.0152893038466572,0.0156346820294857,16123,bert/tables_POS/pos_bootstrap/pos_raw_iso_bert-base-uncased.csv
BERT,pos,POS,IsoScore,iso,NOUN,0,12,0.0653475746512413,0.0399092473089695,-0.025438327342271805,0.025438327342271805,-38.927729878324705,0.0637112110853195,0.0667787864804267,0.0392681807279586,0.0405066534876823,33607,bert/tables_POS/pos_bootstrap/pos_raw_iso_bert-base-uncased.csv
BERT,pos,POS,IsoScore,iso,NUM,0,12,0.0108435954898595,0.0253978110849857,0.014554215595126199,0.014554215595126199,134.21946261954093,0.0102610662579536,0.0114837177097797,0.0244089402258396,0.0264084693044424,3675,bert/tables_POS/pos_bootstrap/pos_raw_iso_bert-base-uncased.csv
BERT,pos,POS,IsoScore,iso,PRON,0,12,0.0077270925976336,0.0118167558684945,0.0040896632708609,0.0040896632708609,52.9262878526051,0.0075814542360603,0.0078725349158048,0.0115779275074601,0.0120624704286456,18255,bert/tables_POS/pos_bootstrap/pos_raw_iso_bert-base-uncased.csv
BERT,pos,POS,IsoScore,iso,PROPN,0,12,0.0524751506745815,0.0228071026504039,-0.0296680480241776,0.0296680480241776,-56.53732794053422,0.0509365797042846,0.0538047291338443,0.0220981147140264,0.0233970452100038,11203,bert/tables_POS/pos_bootstrap/pos_raw_iso_bert-base-uncased.csv
BERT,pos,POS,IsoScore,iso,PUNCT,0,12,0.0064660585485398,0.0036281046923249,-0.0028379538562148996,0.0028379538562148996,-43.89001174225034,0.0063598458655178,0.006548658479005,0.0035966311115771,0.0036581084132194,22123,bert/tables_POS/pos_bootstrap/pos_raw_iso_bert-base-uncased.csv
BERT,pos,POS,IsoScore,iso,SCONJ,0,12,0.0059165530838072,0.0158198550343513,0.009903301950544102,0.009903301950544102,167.38296454481397,0.0057165371254086,0.0061669126152992,0.0153277609497308,0.0164077747613191,3815,bert/tables_POS/pos_bootstrap/pos_raw_iso_bert-base-uncased.csv
BERT,pos,POS,IsoScore,iso,VERB,0,12,0.0323175005614757,0.0339327976107597,0.0016152970492840021,0.0016152970492840021,4.998211560981694,0.0315633788704872,0.0332059040665626,0.0331875644624233,0.0345854870975017,22095,bert/tables_POS/pos_bootstrap/pos_raw_iso_bert-base-uncased.csv
BERT,pos,POS,LID,lpca99,ADJ,0,12,571.9000244140625,680.9500122070312,109.04998779296875,109.04998779296875,19.06801593594884,566.9500122070312,576.5250244140625,680.0,682.0,12648,bert/tables_POS/pos_bootstrap/pos_raw_lpca99_bert-base-uncased.csv
BERT,pos,POS,LID,lpca99,ADP,0,12,73.30000305175781,678.3499755859375,605.0499725341797,605.0499725341797,825.4433115193027,70.0,77.5250015258789,678.0,679.0,17557,bert/tables_POS/pos_bootstrap/pos_raw_lpca99_bert-base-uncased.csv
BERT,pos,POS,LID,lpca99,ADV,0,12,316.1000061035156,672.25,356.1499938964844,356.1499938964844,112.67003701982001,307.375,327.1000061035156,672.0,673.0,9913,bert/tables_POS/pos_bootstrap/pos_raw_lpca99_bert-base-uncased.csv
BERT,pos,POS,LID,lpca99,AUX,0,12,47.5,653.25,605.75,605.75,1275.2631578947369,46.0,49.525001525878906,652.4749755859375,654.0,11526,bert/tables_POS/pos_bootstrap/pos_raw_lpca99_bert-base-uncased.csv
BERT,pos,POS,LID,lpca99,CCONJ,0,12,30.049999237060547,638.5999755859375,608.549976348877,608.549976348877,2025.1247647233035,28.0,32.0,638.0,639.5250244140625,6627,bert/tables_POS/pos_bootstrap/pos_raw_lpca99_bert-base-uncased.csv
BERT,pos,POS,LID,lpca99,DET,0,12,35.849998474121094,671.3499755859375,635.4999771118164,635.4999771118164,1772.6638888717457,34.0,38.0,671.0,672.0,16123,bert/tables_POS/pos_bootstrap/pos_raw_lpca99_bert-base-uncased.csv
BERT,pos,POS,LID,lpca99,NOUN,0,12,659.8499755859375,687.75,27.9000244140625,27.9000244140625,4.228237545858462,658.4749755859375,661.0,687.0,688.0,33607,bert/tables_POS/pos_bootstrap/pos_raw_lpca99_bert-base-uncased.csv
BERT,pos,POS,LID,lpca99,NUM,0,12,210.3500061035156,599.4000244140625,389.0500183105469,389.0500183105469,184.953652018955,204.4750061035156,216.5749969482422,598.0,601.5250244140625,3675,bert/tables_POS/pos_bootstrap/pos_raw_lpca99_bert-base-uncased.csv
